month, day, ra, dec, radius
Aug,11,6:43:06.1,+22:55:02,5.139800
Aug,12,6:43:58.2,+22:54:13,5.140160
Aug,13,6:44:50.0,+22:53:23,5.140520
Aug,14,6:45:41.5,+22:52:33,5.140890
Aug,15,6:46:32.7,+22:51:42,5.141250
Aug,16,6:47:23.5,+22:50:50,5.141610
Aug,17,6:48:14.1,+22:49:57,5.141970
Aug,18,6:49:04.2,+22:49:04,5.142340
Aug,19,6:49:54.1,+22:48:10,5.142700
Aug,20,6:50:43.6,+22:47:16,5.143060
Aug,21,6:51:32.8,+22:46:21,5.143420
Aug,22,6:52:21.6,+22:45:26,5.143790
Aug,23,6:53:10.0,+22:44:30,5.144150
Aug,24,6:53:58.1,+22:43:33,5.144510
Aug,25,6:54:45.8,+22:42:37,5.144880
Aug,26,6:55:33.1,+22:41:39,5.145240
Aug,27,6:56:20.1,+22:40:42,5.145600
Aug,28,6:57:06.6,+22:39:44,5.145970
Aug,29,6:57:52.8,+22:38:46,5.146330
Aug,30,6:58:38.5,+22:37:48,5.146700
Aug,31,6:59:23.8,+22:36:49,5.147060
Sep,1,7:00:08.7,+22:35:50,5.147420
Sep,2,7:00:53.2,+22:34:51,5.147790
Sep,3,7:01:37.2,+22:33:52,5.148150
Sep,4,7:02:20.8,+22:32:53,5.148520
Sep,5,7:03:03.9,+22:31:54,5.148880
Sep,6,7:03:46.5,+22:30:55,5.149240
Sep,7,7:04:28.7,+22:29:56,5.149610
Sep,8,7:05:10.4,+22:28:56,5.149970
Sep,9,7:05:51.7,+22:27:57,5.150340
Sep,10,7:06:32.4,+22:26:58,5.150700
Sep,11,7:07:12.6,+22:26:00,5.151070
Sep,12,7:07:52.4,+22:25:01,5.151430
Sep,13,7:08:31.6,+22:24:03,5.151800
Sep,14,7:09:10.3,+22:23:05,5.152160
Sep,15,7:09:48.5,+22:22:07,5.152530
Sep,16,7:10:26.1,+22:21:10,5.152890
Sep,17,7:11:03.2,+22:20:13,5.153260
Sep,18,7:11:39.8,+22:19:16,5.153630
Sep,19,7:12:15.8,+22:18:20,5.153990
Sep,20,7:12:51.3,+22:17:24,5.154360
Sep,21,7:13:26.2,+22:16:29,5.154720
Sep,22,7:14:00.5,+22:15:34,5.155090
Sep,23,7:14:34.2,+22:14:40,5.155450
Sep,24,7:15:07.4,+22:13:47,5.155820
Sep,25,7:15:39.9,+22:12:54,5.156190
Sep,26,7:16:11.9,+22:12:02,5.156550
Sep,27,7:16:43.2,+22:11:11,5.156920
Sep,28,7:17:14.0,+22:10:20,5.157280
Sep,29,7:17:44.1,+22:09:31,5.157650
Sep,30,7:18:13.5,+22:08:42,5.158020
Oct,1,7:18:42.3,+22:07:54,5.158380
Oct,2,7:19:10.5,+22:07:07,5.158750
Oct,3,7:19:38.0,+22:06:21,5.159120
Oct,4,7:20:04.8,+22:05:36,5.159480
Oct,5,7:20:31.0,+22:04:52,5.159850
Oct,6,7:20:56.4,+22:04:09,5.160220
Oct,7,7:21:21.2,+22:03:28,5.160580
Oct,8,7:21:45.3,+22:02:47,5.160950
Oct,9,7:22:08.7,+22:02:08,5.161320
Oct,10,7:22:31.3,+22:01:30,5.161680
Oct,11,7:22:53.3,+22:00:53,5.162050
Oct,12,7:23:14.5,+22:00:17,5.162420
Oct,13,7:23:35.0,+21:59:43,5.162790
Oct,14,7:23:54.7,+21:59:10,5.163150
Oct,15,7:24:13.7,+21:58:39,5.163520
Oct,16,7:24:32.0,+21:58:08,5.163890
Oct,17,7:24:49.5,+21:57:40,5.164260
Oct,18,7:25:06.2,+21:57:13,5.164620
Oct,19,7:25:22.2,+21:56:47,5.164990
Oct,20,7:25:37.4,+21:56:22,5.165360
Oct,21,7:25:51.9,+21:56:00,5.165730
Oct,22,7:26:05.5,+21:55:39,5.166090
Oct,23,7:26:18.4,+21:55:19,5.166460
Oct,24,7:26:30.5,+21:55:01,5.166830
Oct,25,7:26:41.7,+21:54:45,5.167200
Oct,26,7:26:52.2,+21:54:30,5.167570
Oct,27,7:27:01.8,+21:54:17,5.167930
Oct,28,7:27:10.7,+21:54:06,5.168300
Oct,29,7:27:18.7,+21:53:57,5.168670
Oct,30,7:27:25.8,+21:53:49,5.169040
Oct,31,7:27:32.2,+21:53:43,5.169410
Nov,1,7:27:37.7,+21:53:39,5.169770
Nov,2,7:27:42.3,+21:53:37,5.170140
Nov,3,7:27:46.1,+21:53:36,5.170510
Nov,4,7:27:49.1,+21:53:38,5.170880
Nov,5,7:27:51.2,+21:53:41,5.171250
Nov,6,7:27:52.4,+21:53:46,5.171620
Nov,7,7:27:52.8,+21:53:52,5.171980
Nov,8,7:27:52.4,+21:54:01,5.172350
Nov,9,7:27:51.1,+21:54:12,5.172720
Nov,10,7:27:48.9,+21:54:24,5.173090
Nov,11,7:27:45.9,+21:54:38,5.173460
Nov,12,7:27:42.0,+21:54:54,5.173830
Nov,13,7:27:37.3,+21:55:11,5.174200
Nov,14,7:27:31.8,+21:55:31,5.174560
Nov,15,7:27:25.4,+21:55:52,5.174930
Nov,16,7:27:18.1,+21:56:15,5.175300
Nov,17,7:27:10.0,+21:56:40,5.175670
Nov,18,7:27:01.1,+21:57:07,5.176040
Nov,19,7:26:51.3,+21:57:35,5.176410
Nov,20,7:26:40.7,+21:58:05,5.176780
Nov,21,7:26:29.3,+21:58:37,5.177150
Nov,22,7:26:17.0,+21:59:10,5.177510
Nov,23,7:26:03.9,+21:59:46,5.177880
Nov,24,7:25:50.0,+22:00:22,5.178250
Nov,25,7:25:35.3,+22:01:01,5.178620
Nov,26,7:25:19.8,+22:01:41,5.178990
Nov,27,7:25:03.5,+22:02:23,5.179360
Nov,28,7:24:46.3,+22:03:06,5.179730
Nov,29,7:24:28.5,+22:03:50,5.180100
Nov,30,7:24:09.8,+22:04:36,5.180470
Dec,1,7:23:50.4,+22:05:24,5.180840
Dec,2,7:23:30.2,+22:06:13,5.181210
Dec,3,7:23:09.2,+22:07:03,5.181570
Dec,4,7:22:47.6,+22:07:54,5.181940
Dec,5,7:22:25.2,+22:08:47,5.182310
Dec,6,7:22:02.2,+22:09:41,5.182680
Dec,7,7:21:38.4,+22:10:36,5.183050
Dec,8,7:21:14.0,+22:11:32,5.183420
Dec,9,7:20:49.0,+22:12:29,5.183790
Dec,10,7:20:23.3,+22:13:27,5.184160
Dec,11,7:19:56.9,+22:14:26,5.184530
Dec,12,7:19:30.0,+22:15:26,5.184900
Dec,13,7:19:02.6,+22:16:27,5.185270
Dec,14,7:18:34.5,+22:17:28,5.185640
Dec,15,7:18:05.9,+22:18:30,5.186010
Dec,16,7:17:36.8,+22:19:33,5.186370
Dec,17,7:17:07.2,+22:20:37,5.186740
Dec,18,7:16:37.0,+22:21:41,5.187110
Dec,19,7:16:06.5,+22:22:45,5.187480
Dec,20,7:15:35.4,+22:23:50,5.187850
Dec,21,7:15:04.0,+22:24:55,5.188220
Dec,22,7:14:32.1,+22:26:01,5.188590
Dec,23,7:13:59.9,+22:27:07,5.188960
Dec,24,7:13:27.3,+22:28:13,5.189330
Dec,25,7:12:54.4,+22:29:19,5.189700
Dec,26,7:12:21.2,+22:30:25,5.190070
Dec,27,7:11:47.6,+22:31:32,5.190440
Dec,28,7:11:13.9,+22:32:38,5.190810
Dec,29,7:10:39.8,+22:33:44,5.191180
Dec,30,7:10:05.6,+22:34:50,5.191550
Dec,31,7:09:31.2,+22:35:56,5.191920
