month, day, ra, dec, radius
Feb,10,17:12:33.2,-22:21:57,5.337920
Feb,11,17:13:13.4,-22:22:42,5.337610
Feb,12,17:13:53.1,-22:23:26,5.337310
Feb,13,17:14:32.4,-22:24:09,5.337000
Feb,14,17:15:11.1,-22:24:50,5.336700
Feb,15,17:15:49.3,-22:25:31,5.336390
Feb,16,17:16:27.0,-22:26:10,5.336090
Feb,17,17:17:04.2,-22:26:48,5.335780
Feb,18,17:17:40.9,-22:27:25,5.335480
Feb,19,17:18:17.0,-22:28:00,5.335170
Feb,20,17:18:52.6,-22:28:35,5.334870
Feb,21,17:19:27.6,-22:29:09,5.334560
Feb,22,17:20:02.1,-22:29:41,5.334250
Feb,23,17:20:36.0,-22:30:13,5.333940
Feb,24,17:21:09.3,-22:30:43,5.333640
Feb,25,17:21:42.1,-22:31:13,5.333330
Feb,26,17:22:14.3,-22:31:41,5.333020
Feb,27,17:22:45.8,-22:32:09,5.332710
Feb,28,17:23:16.8,-22:32:35,5.332400
Mar,1,17:23:47.1,-22:33:01,5.332090
Mar,2,17:24:16.8,-22:33:26,5.331780
Mar,3,17:24:45.9,-22:33:50,5.331470
Mar,4,17:25:14.3,-22:34:13,5.331160
Mar,5,17:25:42.1,-22:34:35,5.330850
Mar,6,17:26:09.3,-22:34:56,5.330540
Mar,7,17:26:35.7,-22:35:16,5.330230
Mar,8,17:27:01.5,-22:35:36,5.329920
Mar,9,17:27:26.7,-22:35:54,5.329610
Mar,10,17:27:51.1,-22:36:12,5.329300
Mar,11,17:28:14.9,-22:36:29,5.328990
Mar,12,17:28:37.9,-22:36:46,5.328680
Mar,13,17:29:00.3,-22:37:01,5.328360
Mar,14,17:29:21.9,-22:37:16,5.328050
Mar,15,17:29:42.9,-22:37:31,5.327740
Mar,16,17:30:03.1,-22:37:44,5.327430
Mar,17,17:30:22.6,-22:37:57,5.327110
Mar,18,17:30:41.4,-22:38:09,5.326800
Mar,19,17:30:59.4,-22:38:21,5.326480
Mar,20,17:31:16.7,-22:38:32,5.326170
Mar,21,17:31:33.3,-22:38:42,5.325860
Mar,22,17:31:49.1,-22:38:52,5.325540
Mar,23,17:32:04.1,-22:39:01,5.325230
Mar,24,17:32:18.4,-22:39:09,5.324910
Mar,25,17:32:31.9,-22:39:17,5.324600
Mar,26,17:32:44.7,-22:39:25,5.324280
Mar,27,17:32:56.7,-22:39:31,5.323960
Mar,28,17:33:07.9,-22:39:38,5.323650
Mar,29,17:33:18.3,-22:39:44,5.323330
Mar,30,17:33:27.9,-22:39:49,5.323010
Mar,31,17:33:36.7,-22:39:54,5.322700
Apr,1,17:33:44.8,-22:39:58,5.322380
Apr,2,17:33:52.0,-22:40:02,5.322060
Apr,3,17:33:58.4,-22:40:05,5.321740
Apr,4,17:34:04.0,-22:40:08,5.321430
Apr,5,17:34:08.8,-22:40:10,5.321110
Apr,6,17:34:12.8,-22:40:12,5.320790
Apr,7,17:34:15.9,-22:40:13,5.320470
Apr,8,17:34:18.3,-22:40:14,5.320150
Apr,9,17:34:19.8,-22:40:15,5.319830
Apr,10,17:34:20.5,-22:40:15,5.319510
Apr,11,17:34:20.4,-22:40:14,5.319190
Apr,12,17:34:19.5,-22:40:14,5.318870
Apr,13,17:34:17.8,-22:40:12,5.318550
Apr,14,17:34:15.2,-22:40:11,5.318230
Apr,15,17:34:11.9,-22:40:08,5.317910
Apr,16,17:34:07.7,-22:40:06,5.317590
Apr,17,17:34:02.8,-22:40:03,5.317270
Apr,18,17:33:57.0,-22:39:59,5.316950
Apr,19,17:33:50.4,-22:39:55,5.316620
Apr,20,17:33:43.1,-22:39:51,5.316300
Apr,21,17:33:34.9,-22:39:46,5.315980
Apr,22,17:33:26.0,-22:39:41,5.315660
Apr,23,17:33:16.2,-22:39:35,5.315330
Apr,24,17:33:05.7,-22:39:29,5.315010
Apr,25,17:32:54.4,-22:39:23,5.314690
Apr,26,17:32:42.3,-22:39:16,5.314360
Apr,27,17:32:29.5,-22:39:08,5.314040
Apr,28,17:32:15.9,-22:39:00,5.313710
Apr,29,17:32:01.5,-22:38:52,5.313390
Apr,30,17:31:46.4,-22:38:43,5.313070
May,1,17:31:30.5,-22:38:34,5.312740
May,2,17:31:13.9,-22:38:24,5.312420
May,3,17:30:56.6,-22:38:14,5.312090
May,4,17:30:38.6,-22:38:03,5.311770
May,5,17:30:19.8,-22:37:51,5.311440
May,6,17:30:00.4,-22:37:39,5.311110
May,7,17:29:40.3,-22:37:27,5.310790
May,8,17:29:19.5,-22:37:14,5.310460
May,9,17:28:58.1,-22:37:00,5.310130
May,10,17:28:36.0,-22:36:46,5.309810
May,11,17:28:13.3,-22:36:32,5.309480
May,12,17:27:50.0,-22:36:17,5.309150
May,13,17:27:26.1,-22:36:01,5.308820
May,14,17:27:01.6,-22:35:45,5.308500
May,15,17:26:36.6,-22:35:28,5.308170
May,16,17:26:11.0,-22:35:11,5.307840
May,17,17:25:44.9,-22:34:53,5.307510
May,18,17:25:18.3,-22:34:35,5.307180
May,19,17:24:51.2,-22:34:16,5.306850
May,20,17:24:23.6,-22:33:57,5.306520
May,21,17:23:55.5,-22:33:37,5.306190
May,22,17:23:27.0,-22:33:16,5.305860
May,23,17:22:58.0,-22:32:55,5.305530
May,24,17:22:28.6,-22:32:34,5.305200
May,25,17:21:58.9,-22:32:12,5.304870
May,26,17:21:28.8,-22:31:49,5.304540
May,27,17:20:58.3,-22:31:26,5.304210
May,28,17:20:27.5,-22:31:02,5.303880
May,29,17:19:56.3,-22:30:38,5.303550
May,30,17:19:24.9,-22:30:13,5.303220
May,31,17:18:53.2,-22:29:48,5.302890
Jun,1,17:18:21.3,-22:29:22,5.302550
Jun,2,17:17:49.1,-22:28:55,5.302220
Jun,3,17:17:16.8,-22:28:29,5.301890
Jun,4,17:16:44.3,-22:28:02,5.301560
Jun,5,17:16:11.6,-22:27:34,5.301220
Jun,6,17:15:38.8,-22:27:06,5.300890
Jun,7,17:15:05.9,-22:26:38,5.300560
Jun,8,17:14:32.9,-22:26:09,5.300220
Jun,9,17:13:59.9,-22:25:40,5.299890
Jun,10,17:13:26.8,-22:25:11,5.299560
Jun,11,17:12:53.7,-22:24:41,5.299220
Jun,12,17:12:20.7,-22:24:11,5.298890
Jun,13,17:11:47.7,-22:23:41,5.298550
Jun,14,17:11:14.7,-22:23:11,5.298220
Jun,15,17:10:41.9,-22:22:40,5.297880
Jun,16,17:10:09.1,-22:22:09,5.297550
Jun,17,17:09:36.5,-22:21:39,5.297210
Jun,18,17:09:04.0,-22:21:08,5.296880
Jun,19,17:08:31.7,-22:20:37,5.296540
Jun,20,17:07:59.6,-22:20:06,5.296200
Jun,21,17:07:27.7,-22:19:35,5.295870
Jun,22,17:06:56.0,-22:19:04,5.295530
Jun,23,17:06:24.6,-22:18:33,5.295190
Jun,24,17:05:53.4,-22:18:02,5.294860
Jun,25,17:05:22.6,-22:17:31,5.294520
Jun,26,17:04:52.1,-22:17:01,5.294180
Jun,27,17:04:21.9,-22:16:30,5.293840
Jun,28,17:03:52.1,-22:16:00,5.293510
Jun,29,17:03:22.6,-22:15:30,5.293170
Jun,30,17:02:53.6,-22:15:00,5.292830
Jul,1,17:02:25.0,-22:14:31,5.292490
Jul,2,17:01:56.8,-22:14:02,5.292150
Jul,3,17:01:29.1,-22:13:34,5.291810
Jul,4,17:01:01.8,-22:13:06,5.291480
Jul,5,17:00:35.1,-22:12:38,5.291140
Jul,6,17:00:08.9,-22:12:11,5.290800
Jul,7,16:59:43.2,-22:11:45,5.290460
Jul,8,16:59:18.0,-22:11:19,5.290120
Jul,9,16:58:53.4,-22:10:54,5.289780
Jul,10,16:58:29.4,-22:10:30,5.289440
Jul,11,16:58:06.0,-22:10:06,5.289100
Jul,12,16:57:43.2,-22:09:43,5.288760
Jul,13,16:57:21.0,-22:09:21,5.288410
Jul,14,16:56:59.5,-22:09:00,5.288070
Jul,15,16:56:38.6,-22:08:40,5.287730
Jul,16,16:56:18.3,-22:08:20,5.287390
Jul,17,16:55:58.7,-22:08:01,5.287050
Jul,18,16:55:39.8,-22:07:43,5.286710
Jul,19,16:55:21.5,-22:07:27,5.286370
Jul,20,16:55:03.9,-22:07:11,5.286020
Jul,21,16:54:47.1,-22:06:56,5.285680
Jul,22,16:54:30.9,-22:06:42,5.285340
Jul,23,16:54:15.5,-22:06:29,5.285000
Jul,24,16:54:00.8,-22:06:18,5.284650
Jul,25,16:53:46.8,-22:06:07,5.284310
Jul,26,16:53:33.5,-22:05:57,5.283970
Jul,27,16:53:21.0,-22:05:49,5.283620
Jul,28,16:53:09.3,-22:05:42,5.283280
Jul,29,16:52:58.3,-22:05:36,5.282940
Jul,30,16:52:48.1,-22:05:31,5.282590
Jul,31,16:52:38.7,-22:05:27,5.282250
Aug,1,16:52:30.0,-22:05:25,5.281900
Aug,2,16:52:22.2,-22:05:24,5.281560
Aug,3,16:52:15.1,-22:05:24,5.281210
Aug,4,16:52:08.8,-22:05:25,5.280870
Aug,5,16:52:03.3,-22:05:28,5.280520
Aug,6,16:51:58.6,-22:05:32,5.280180
Aug,7,16:51:54.7,-22:05:37,5.279830
Aug,8,16:51:51.6,-22:05:43,5.279490
Aug,9,16:51:49.3,-22:05:51,5.279140
Aug,10,16:51:47.8,-22:06:00,5.278790
Aug,11,16:51:47.1,-22:06:10,5.278450
Aug,12,16:51:47.2,-22:06:22,5.278100
Aug,13,16:51:48.1,-22:06:35,5.277760
Aug,14,16:51:49.8,-22:06:49,5.277410
Aug,15,16:51:52.2,-22:07:04,5.277060
Aug,16,16:51:55.5,-22:07:21,5.276710
Aug,17,16:51:59.5,-22:07:39,5.276370
Aug,18,16:52:04.4,-22:07:58,5.276020
Aug,19,16:52:10.0,-22:08:18,5.275670
Aug,20,16:52:16.4,-22:08:40,5.275320
Aug,21,16:52:23.6,-22:09:02,5.274980
Aug,22,16:52:31.6,-22:09:26,5.274630
Aug,23,16:52:40.3,-22:09:51,5.274280
Aug,24,16:52:49.9,-22:10:17,5.273930
Aug,25,16:53:00.2,-22:10:45,5.273580
Aug,26,16:53:11.2,-22:11:13,5.273230
Aug,27,16:53:23.1,-22:11:43,5.272890
Aug,28,16:53:35.7,-22:12:14,5.272540
Aug,29,16:53:49.1,-22:12:46,5.272190
Aug,30,16:54:03.2,-22:13:19,5.271840
Aug,31,16:54:18.1,-22:13:53,5.271490
Sep,1,16:54:33.7,-22:14:28,5.271140
Sep,2,16:54:50.1,-22:15:04,5.270790
Sep,3,16:55:07.2,-22:15:41,5.270440
Sep,4,16:55:25.1,-22:16:19,5.270090
Sep,5,16:55:43.7,-22:16:58,5.269740
Sep,6,16:56:03.0,-22:17:38,5.269390
Sep,7,16:56:23.1,-22:18:19,5.269040
Sep,8,16:56:43.8,-22:19:00,5.268690
Sep,9,16:57:05.3,-22:19:43,5.268330
Sep,10,16:57:27.4,-22:20:26,5.267980
Sep,11,16:57:50.2,-22:21:10,5.267630
Sep,12,16:58:13.8,-22:21:55,5.267280
Sep,13,16:58:38.0,-22:22:41,5.266930
Sep,14,16:59:02.9,-22:23:27,5.266580
Sep,15,16:59:28.4,-22:24:14,5.266220
Sep,16,16:59:54.6,-22:25:01,5.265870
Sep,17,17:00:21.5,-22:25:49,5.265520
Sep,18,17:00:49.0,-22:26:38,5.265170
Sep,19,17:01:17.2,-22:27:27,5.264820
Sep,20,17:01:46.0,-22:28:17,5.264460
Sep,21,17:02:15.4,-22:29:07,5.264110
Sep,22,17:02:45.5,-22:29:58,5.263760
Sep,23,17:03:16.2,-22:30:49,5.263400
Sep,24,17:03:47.5,-22:31:40,5.263050
Sep,25,17:04:19.4,-22:32:32,5.262700
Sep,26,17:04:51.9,-22:33:24,5.262340
Sep,27,17:05:25.1,-22:34:17,5.261990
Sep,28,17:05:58.8,-22:35:10,5.261640
Sep,29,17:06:33.1,-22:36:03,5.261280
Sep,30,17:07:08.0,-22:36:56,5.260930
Oct,1,17:07:43.5,-22:37:49,5.260570
Oct,2,17:08:19.5,-22:38:43,5.260220
Oct,3,17:08:56.1,-22:39:36,5.259860
Oct,4,17:09:33.3,-22:40:30,5.259510
Oct,5,17:10:11.0,-22:41:24,5.259150
Oct,6,17:10:49.2,-22:42:18,5.258800
Oct,7,17:11:28.0,-22:43:12,5.258440
Oct,8,17:12:07.3,-22:44:05,5.258090
Oct,9,17:12:47.1,-22:44:59,5.257730
Oct,10,17:13:27.4,-22:45:52,5.257380
Oct,11,17:14:08.2,-22:46:46,5.257020
Oct,12,17:14:49.5,-22:47:39,5.256670
Oct,13,17:15:31.3,-22:48:32,5.256310
Oct,14,17:16:13.6,-22:49:25,5.255950
Oct,15,17:16:56.3,-22:50:17,5.255600
Oct,16,17:17:39.5,-22:51:09,5.255240
Oct,17,17:18:23.2,-22:52:01,5.254890
Oct,18,17:19:07.3,-22:52:52,5.254530
Oct,19,17:19:51.9,-22:53:43,5.254170
Oct,20,17:20:37.0,-22:54:34,5.253820
Oct,21,17:21:22.4,-22:55:24,5.253460
Oct,22,17:22:08.4,-22:56:13,5.253100
Oct,23,17:22:54.7,-22:57:03,5.252740
Oct,24,17:23:41.5,-22:57:51,5.252390
Oct,25,17:24:28.6,-22:58:39,5.252030
Oct,26,17:25:16.2,-22:59:27,5.251670
Oct,27,17:26:04.2,-23:00:13,5.251310
Oct,28,17:26:52.6,-23:01:00,5.250960
Oct,29,17:27:41.4,-23:01:45,5.250600
Oct,30,17:28:30.5,-23:02:30,5.250240
Oct,31,17:29:20.1,-23:03:14,5.249880
Nov,1,17:30:10.0,-23:03:57,5.249520
Nov,2,17:31:00.2,-23:04:40,5.249160
Nov,3,17:31:50.8,-23:05:22,5.248810
Nov,4,17:32:41.8,-23:06:02,5.248450
Nov,5,17:33:33.1,-23:06:42,5.248090
Nov,6,17:34:24.7,-23:07:22,5.247730
Nov,7,17:35:16.6,-23:08:00,5.247370
Nov,8,17:36:08.9,-23:08:37,5.247010
Nov,9,17:37:01.4,-23:09:13,5.246650
Nov,10,17:37:54.3,-23:09:49,5.246290
Nov,11,17:38:47.5,-23:10:23,5.245930
Nov,12,17:39:41.0,-23:10:56,5.245570
Nov,13,17:40:34.7,-23:11:28,5.245210
Nov,14,17:41:28.7,-23:12:00,5.244850
Nov,15,17:42:23.0,-23:12:30,5.244490
Nov,16,17:43:17.6,-23:12:59,5.244130
Nov,17,17:44:12.4,-23:13:27,5.243770
Nov,18,17:45:07.5,-23:13:53,5.243410
Nov,19,17:46:02.9,-23:14:19,5.243050
Nov,20,17:46:58.5,-23:14:43,5.242690
Nov,21,17:47:54.3,-23:15:06,5.242330
Nov,22,17:48:50.4,-23:15:28,5.241970
Nov,23,17:49:46.7,-23:15:49,5.241610
Nov,24,17:50:43.2,-23:16:09,5.241250
Nov,25,17:51:39.9,-23:16:27,5.240890
Nov,26,17:52:36.9,-23:16:44,5.240530
Nov,27,17:53:34.0,-23:17:00,5.240170
Nov,28,17:54:31.3,-23:17:14,5.239810
Nov,29,17:55:28.8,-23:17:27,5.239440
Nov,30,17:56:26.5,-23:17:39,5.239080
Dec,1,17:57:24.4,-23:17:49,5.238720
Dec,2,17:58:22.5,-23:17:58,5.238360
Dec,3,17:59:20.6,-23:18:06,5.238000
Dec,4,18:00:19.0,-23:18:12,5.237640
Dec,5,18:01:17.5,-23:18:17,5.237270
Dec,6,18:02:16.1,-23:18:21,5.236910
Dec,7,18:03:14.9,-23:18:23,5.236550
Dec,8,18:04:13.7,-23:18:24,5.236190
Dec,9,18:05:12.7,-23:18:23,5.235830
Dec,10,18:06:11.9,-23:18:21,5.235460
Dec,11,18:07:11.1,-23:18:17,5.235100
Dec,12,18:08:10.4,-23:18:12,5.234740
Dec,13,18:09:09.8,-23:18:06,5.234380
Dec,14,18:10:09.4,-23:17:58,5.234010
Dec,15,18:11:09.0,-23:17:49,5.233650
Dec,16,18:12:08.6,-23:17:38,5.233290
Dec,17,18:13:08.4,-23:17:25,5.232920
Dec,18,18:14:08.2,-23:17:12,5.232560
Dec,19,18:15:08.1,-23:16:57,5.232200
Dec,20,18:16:08.1,-23:16:40,5.231840
Dec,21,18:17:08.1,-23:16:22,5.231470
Dec,22,18:18:08.1,-23:16:02,5.231110
Dec,23,18:19:08.2,-23:15:41,5.230750
Dec,24,18:20:08.3,-23:15:19,5.230380
Dec,25,18:21:08.4,-23:14:55,5.230020
Dec,26,18:22:08.6,-23:14:29,5.229650
Dec,27,18:23:08.8,-23:14:02,5.229290
Dec,28,18:24:08.9,-23:13:34,5.228930
Dec,29,18:25:09.1,-23:13:04,5.228560
Dec,30,18:26:09.2,-23:12:33,5.228200
Dec,31,18:27:09.4,-23:12:00,5.227830
