month, day, ra, dec, radius
Apr,23,21:57:29.7,-13:13:12,5.059250
Apr,24,21:58:06.4,-13:10:10,5.058940
Apr,25,21:58:42.5,-13:07:11,5.058640
Apr,26,21:59:18.2,-13:04:13,5.058330
Apr,27,21:59:53.4,-13:01:18,5.058020
Apr,28,22:00:28.1,-12:58:26,5.057710
Apr,29,22:01:02.3,-12:55:36,5.057400
Apr,30,22:01:36.0,-12:52:48,5.057100
May,1,22:02:09.2,-12:50:03,5.056790
May,2,22:02:41.9,-12:47:20,5.056480
May,3,22:03:14.1,-12:44:40,5.056180
May,4,22:03:45.7,-12:42:03,5.055870
May,5,22:04:16.8,-12:39:28,5.055570
May,6,22:04:47.4,-12:36:56,5.055260
May,7,22:05:17.4,-12:34:27,5.054950
May,8,22:05:46.9,-12:32:01,5.054650
May,9,22:06:15.8,-12:29:38,5.054350
May,10,22:06:44.1,-12:27:18,5.054040
May,11,22:07:11.9,-12:25:00,5.053740
May,12,22:07:39.1,-12:22:46,5.053430
May,13,22:08:05.7,-12:20:35,5.053130
May,14,22:08:31.7,-12:18:27,5.052830
May,15,22:08:57.2,-12:16:22,5.052530
May,16,22:09:22.0,-12:14:21,5.052220
May,17,22:09:46.2,-12:12:23,5.051920
May,18,22:10:09.8,-12:10:28,5.051620
May,19,22:10:32.8,-12:08:36,5.051320
May,20,22:10:55.2,-12:06:48,5.051020
May,21,22:11:17.0,-12:05:04,5.050720
May,22,22:11:38.1,-12:03:22,5.050420
May,23,22:11:58.6,-12:01:45,5.050120
May,24,22:12:18.5,-12:00:11,5.049820
May,25,22:12:37.7,-11:58:40,5.049520
May,26,22:12:56.3,-11:57:13,5.049220
May,27,22:13:14.2,-11:55:49,5.048920
May,28,22:13:31.5,-11:54:30,5.048620
May,29,22:13:48.1,-11:53:14,5.048330
May,30,22:14:04.1,-11:52:01,5.048030
May,31,22:14:19.3,-11:50:53,5.047730
Jun,1,22:14:33.9,-11:49:48,5.047430
Jun,2,22:14:47.8,-11:48:47,5.047140
Jun,3,22:15:01.1,-11:47:50,5.046840
Jun,4,22:15:13.6,-11:46:57,5.046540
Jun,5,22:15:25.4,-11:46:08,5.046250
Jun,6,22:15:36.6,-11:45:23,5.045950
Jun,7,22:15:47.0,-11:44:41,5.045660
Jun,8,22:15:56.7,-11:44:04,5.045360
Jun,9,22:16:05.7,-11:43:31,5.045070
Jun,10,22:16:14.0,-11:43:02,5.044780
Jun,11,22:16:21.5,-11:42:37,5.044480
Jun,12,22:16:28.4,-11:42:16,5.044190
Jun,13,22:16:34.5,-11:41:59,5.043900
Jun,14,22:16:39.9,-11:41:47,5.043600
Jun,15,22:16:44.5,-11:41:38,5.043310
Jun,16,22:16:48.4,-11:41:34,5.043020
Jun,17,22:16:51.6,-11:41:34,5.042730
Jun,18,22:16:54.1,-11:41:38,5.042440
Jun,19,22:16:55.8,-11:41:46,5.042150
Jun,20,22:16:56.8,-11:41:58,5.041860
Jun,21,22:16:57.1,-11:42:15,5.041570
Jun,22,22:16:56.6,-11:42:35,5.041280
Jun,23,22:16:55.4,-11:43:00,5.040990
Jun,24,22:16:53.5,-11:43:29,5.040700
Jun,25,22:16:50.8,-11:44:01,5.040410
Jun,26,22:16:47.4,-11:44:38,5.040120
Jun,27,22:16:43.3,-11:45:19,5.039830
Jun,28,22:16:38.4,-11:46:04,5.039540
Jun,29,22:16:32.8,-11:46:54,5.039260
Jun,30,22:16:26.5,-11:47:47,5.038970
Jul,1,22:16:19.5,-11:48:44,5.038680
Jul,2,22:16:11.7,-11:49:45,5.038400
Jul,3,22:16:03.2,-11:50:51,5.038110
Jul,4,22:15:54.0,-11:52:00,5.037830
Jul,5,22:15:44.0,-11:53:13,5.037540
Jul,6,22:15:33.4,-11:54:30,5.037260
Jul,7,22:15:22.0,-11:55:51,5.036970
Jul,8,22:15:10.0,-11:57:16,5.036690
Jul,9,22:14:57.2,-11:58:44,5.036400
Jul,10,22:14:43.7,-12:00:16,5.036120
Jul,11,22:14:29.6,-12:01:52,5.035840
Jul,12,22:14:14.8,-12:03:31,5.035550
Jul,13,22:13:59.3,-12:05:14,5.035270
Jul,14,22:13:43.2,-12:07:01,5.034990
Jul,15,22:13:26.4,-12:08:51,5.034710
Jul,16,22:13:09.0,-12:10:44,5.034430
Jul,17,22:12:51.0,-12:12:40,5.034150
Jul,18,22:12:32.3,-12:14:40,5.033870
Jul,19,22:12:13.1,-12:16:42,5.033590
Jul,20,22:11:53.2,-12:18:48,5.033310
Jul,21,22:11:32.8,-12:20:56,5.033030
Jul,22,22:11:11.8,-12:23:08,5.032750
Jul,23,22:10:50.3,-12:25:22,5.032470
Jul,24,22:10:28.2,-12:27:39,5.032190
Jul,25,22:10:05.6,-12:29:58,5.031910
Jul,26,22:09:42.4,-12:32:20,5.031640
Jul,27,22:09:18.8,-12:34:44,5.031360
Jul,28,22:08:54.7,-12:37:11,5.031080
Jul,29,22:08:30.1,-12:39:39,5.030810
Jul,30,22:08:05.0,-12:42:10,5.030530
Jul,31,22:07:39.5,-12:44:43,5.030250
Aug,1,22:07:13.5,-12:47:18,5.029980
Aug,2,22:06:47.2,-12:49:55,5.029700
Aug,3,22:06:20.4,-12:52:33,5.029430
Aug,4,22:05:53.3,-12:55:13,5.029150
Aug,5,22:05:25.8,-12:57:54,5.028880
Aug,6,22:04:58.0,-13:00:36,5.028610
Aug,7,22:04:29.8,-13:03:20,5.028330
Aug,8,22:04:01.4,-13:06:05,5.028060
Aug,9,22:03:32.7,-13:08:51,5.027790
Aug,10,22:03:03.7,-13:11:38,5.027520
Aug,11,22:02:34.5,-13:14:25,5.027250
Aug,12,22:02:05.1,-13:17:13,5.026970
Aug,13,22:01:35.5,-13:20:01,5.026700
Aug,14,22:01:05.7,-13:22:50,5.026430
Aug,15,22:00:35.8,-13:25:39,5.026160
Aug,16,22:00:05.8,-13:28:28,5.025890
Aug,17,21:59:35.7,-13:31:16,5.025620
Aug,18,21:59:05.5,-13:34:05,5.025360
Aug,19,21:58:35.3,-13:36:53,5.025090
Aug,20,21:58:05.0,-13:39:41,5.024820
Aug,21,21:57:34.7,-13:42:28,5.024550
Aug,22,21:57:04.4,-13:45:15,5.024280
Aug,23,21:56:34.1,-13:48:01,5.024020
Aug,24,21:56:03.9,-13:50:46,5.023750
Aug,25,21:55:33.8,-13:53:30,5.023490
Aug,26,21:55:03.8,-13:56:12,5.023220
Aug,27,21:54:33.9,-13:58:54,5.022950
Aug,28,21:54:04.1,-14:01:34,5.022690
Aug,29,21:53:34.5,-14:04:13,5.022430
Aug,30,21:53:05.1,-14:06:50,5.022160
Aug,31,21:52:35.8,-14:09:25,5.021900
Sep,1,21:52:06.8,-14:11:59,5.021630
Sep,2,21:51:38.1,-14:14:31,5.021370
Sep,3,21:51:09.6,-14:17:01,5.021110
Sep,4,21:50:41.5,-14:19:28,5.020850
Sep,5,21:50:13.6,-14:21:54,5.020580
Sep,6,21:49:46.1,-14:24:17,5.020320
Sep,7,21:49:18.9,-14:26:37,5.020060
Sep,8,21:48:52.1,-14:28:56,5.019800
Sep,9,21:48:25.8,-14:31:11,5.019540
Sep,10,21:47:59.8,-14:33:24,5.019280
Sep,11,21:47:34.3,-14:35:34,5.019020
Sep,12,21:47:09.2,-14:37:41,5.018760
Sep,13,21:46:44.7,-14:39:46,5.018510
Sep,14,21:46:20.6,-14:41:47,5.018250
Sep,15,21:45:57.0,-14:43:45,5.017990
Sep,16,21:45:34.0,-14:45:40,5.017730
Sep,17,21:45:11.5,-14:47:32,5.017480
Sep,18,21:44:49.6,-14:49:20,5.017220
Sep,19,21:44:28.2,-14:51:06,5.016960
Sep,20,21:44:07.4,-14:52:48,5.016710
Sep,21,21:43:47.3,-14:54:26,5.016450
Sep,22,21:43:27.7,-14:56:01,5.016200
Sep,23,21:43:08.7,-14:57:32,5.015940
Sep,24,21:42:50.4,-14:59:00,5.015690
Sep,25,21:42:32.8,-15:00:25,5.015440
Sep,26,21:42:15.8,-15:01:45,5.015180
Sep,27,21:41:59.4,-15:03:02,5.014930
Sep,28,21:41:43.8,-15:04:15,5.014680
Sep,29,21:41:28.8,-15:05:25,5.014420
Sep,30,21:41:14.5,-15:06:31,5.014170
Oct,1,21:41:01.0,-15:07:32,5.013920
Oct,2,21:40:48.2,-15:08:30,5.013670
Oct,3,21:40:36.1,-15:09:25,5.013420
Oct,4,21:40:24.7,-15:10:15,5.013170
Oct,5,21:40:14.1,-15:11:01,5.012920
Oct,6,21:40:04.2,-15:11:44,5.012670
Oct,7,21:39:55.1,-15:12:22,5.012420
Oct,8,21:39:46.8,-15:12:56,5.012180
Oct,9,21:39:39.2,-15:13:27,5.011930
Oct,10,21:39:32.4,-15:13:53,5.011680
Oct,11,21:39:26.4,-15:14:16,5.011430
Oct,12,21:39:21.2,-15:14:34,5.011190
Oct,13,21:39:16.8,-15:14:48,5.010940
Oct,14,21:39:13.1,-15:14:58,5.010700
Oct,15,21:39:10.2,-15:15:05,5.010450
Oct,16,21:39:08.2,-15:15:07,5.010210
Oct,17,21:39:06.9,-15:15:05,5.009960
Oct,18,21:39:06.4,-15:14:59,5.009720
Oct,19,21:39:06.7,-15:14:49,5.009470
Oct,20,21:39:07.7,-15:14:36,5.009230
Oct,21,21:39:09.6,-15:14:18,5.008990
Oct,22,21:39:12.2,-15:13:56,5.008750
Oct,23,21:39:15.7,-15:13:30,5.008500
Oct,24,21:39:19.9,-15:13:01,5.008260
Oct,25,21:39:24.9,-15:12:27,5.008020
Oct,26,21:39:30.6,-15:11:50,5.007780
Oct,27,21:39:37.2,-15:11:08,5.007540
Oct,28,21:39:44.5,-15:10:23,5.007300
Oct,29,21:39:52.6,-15:09:33,5.007060
Oct,30,21:40:01.5,-15:08:40,5.006820
Oct,31,21:40:11.1,-15:07:43,5.006590
Nov,1,21:40:21.5,-15:06:42,5.006350
Nov,2,21:40:32.7,-15:05:38,5.006110
Nov,3,21:40:44.6,-15:04:29,5.005870
Nov,4,21:40:57.3,-15:03:17,5.005640
Nov,5,21:41:10.7,-15:02:00,5.005400
Nov,6,21:41:24.9,-15:00:40,5.005170
Nov,7,21:41:39.8,-14:59:17,5.004930
Nov,8,21:41:55.4,-14:57:49,5.004700
Nov,9,21:42:11.8,-14:56:18,5.004460
Nov,10,21:42:28.9,-14:54:43,5.004230
Nov,11,21:42:46.8,-14:53:04,5.003990
Nov,12,21:43:05.3,-14:51:22,5.003760
Nov,13,21:43:24.5,-14:49:36,5.003530
Nov,14,21:43:44.5,-14:47:46,5.003300
Nov,15,21:44:05.1,-14:45:53,5.003060
Nov,16,21:44:26.4,-14:43:56,5.002830
Nov,17,21:44:48.4,-14:41:56,5.002600
Nov,18,21:45:11.0,-14:39:52,5.002370
Nov,19,21:45:34.3,-14:37:45,5.002140
Nov,20,21:45:58.2,-14:35:34,5.001910
Nov,21,21:46:22.8,-14:33:20,5.001680
Nov,22,21:46:48.1,-14:31:03,5.001460
Nov,23,21:47:13.9,-14:28:42,5.001230
Nov,24,21:47:40.4,-14:26:18,5.001000
Nov,25,21:48:07.5,-14:23:50,5.000770
Nov,26,21:48:35.2,-14:21:20,5.000550
Nov,27,21:49:03.5,-14:18:46,5.000320
Nov,28,21:49:32.5,-14:16:08,5.000090
Nov,29,21:50:02.0,-14:13:28,4.999870
Nov,30,21:50:32.1,-14:10:44,4.999640
Dec,1,21:51:02.7,-14:07:57,4.999420
Dec,2,21:51:34.0,-14:05:07,4.999190
Dec,3,21:52:05.8,-14:02:13,4.998970
Dec,4,21:52:38.2,-13:59:17,4.998750
Dec,5,21:53:11.1,-13:56:17,4.998530
Dec,6,21:53:44.5,-13:53:15,4.998300
Dec,7,21:54:18.5,-13:50:09,4.998080
Dec,8,21:54:53.0,-13:47:00,4.997860
Dec,9,21:55:28.0,-13:43:49,4.997640
Dec,10,21:56:03.6,-13:40:34,4.997420
Dec,11,21:56:39.6,-13:37:16,4.997200
Dec,12,21:57:16.1,-13:33:56,4.996980
Dec,13,21:57:53.1,-13:30:33,4.996760
Dec,14,21:58:30.5,-13:27:07,4.996540
Dec,15,21:59:08.5,-13:23:38,4.996320
Dec,16,21:59:46.8,-13:20:06,4.996110
Dec,17,22:00:25.7,-13:16:32,4.995890
Dec,18,22:01:04.9,-13:12:55,4.995670
Dec,19,22:01:44.6,-13:09:15,4.995460
Dec,20,22:02:24.8,-13:05:32,4.995240
Dec,21,22:03:05.3,-13:01:47,4.995030
Dec,22,22:03:46.3,-12:58:00,4.994810
Dec,23,22:04:27.7,-12:54:10,4.994600
Dec,24,22:05:09.4,-12:50:17,4.994380
Dec,25,22:05:51.6,-12:46:22,4.994170
Dec,26,22:06:34.1,-12:42:24,4.993960
Dec,27,22:07:17.0,-12:38:24,4.993740
Dec,28,22:08:00.3,-12:34:21,4.993530
Dec,29,22:08:44.0,-12:30:16,4.993320
Dec,30,22:09:28.0,-12:26:08,4.993110
Dec,31,22:10:12.4,-12:21:58,4.992900
