month, day, ra, dec, radius
Apr,12,15:16:34.4,-16:50:18,5.414730
Apr,13,15:16:10.8,-16:48:43,5.414530
Apr,14,15:15:46.7,-16:47:06,5.414340
Apr,15,15:15:22.1,-16:45:27,5.414140
Apr,16,15:14:57.0,-16:43:46,5.413950
Apr,17,15:14:31.5,-16:42:04,5.413750
Apr,18,15:14:05.5,-16:40:19,5.413550
Apr,19,15:13:39.1,-16:38:34,5.413360
Apr,20,15:13:12.3,-16:36:46,5.413160
Apr,21,15:12:45.2,-16:34:58,5.412960
Apr,22,15:12:17.6,-16:33:08,5.412760
Apr,23,15:11:49.7,-16:31:16,5.412560
Apr,24,15:11:21.5,-16:29:23,5.412360
Apr,25,15:10:53.0,-16:27:29,5.412160
Apr,26,15:10:24.2,-16:25:34,5.411960
Apr,27,15:09:55.2,-16:23:38,5.411760
Apr,28,15:09:25.9,-16:21:41,5.411560
Apr,29,15:08:56.4,-16:19:43,5.411360
Apr,30,15:08:26.6,-16:17:45,5.411160
May,1,15:07:56.7,-16:15:45,5.410950
May,2,15:07:26.6,-16:13:45,5.410750
May,3,15:06:56.4,-16:11:44,5.410550
May,4,15:06:26.0,-16:09:43,5.410340
May,5,15:05:55.6,-16:07:41,5.410140
May,6,15:05:25.0,-16:05:39,5.409940
May,7,15:04:54.4,-16:03:37,5.409730
May,8,15:04:23.7,-16:01:35,5.409530
May,9,15:03:53.1,-15:59:32,5.409320
May,10,15:03:22.4,-15:57:29,5.409110
May,11,15:02:51.7,-15:55:27,5.408910
May,12,15:02:21.1,-15:53:25,5.408700
May,13,15:01:50.5,-15:51:23,5.408490
May,14,15:01:20.1,-15:49:21,5.408280
May,15,15:00:49.7,-15:47:20,5.408080
May,16,15:00:19.5,-15:45:19,5.407870
May,17,14:59:49.4,-15:43:19,5.407660
May,18,14:59:19.5,-15:41:20,5.407450
May,19,14:58:49.8,-15:39:21,5.407240
May,20,14:58:20.4,-15:37:24,5.407030
May,21,14:57:51.1,-15:35:27,5.406820
May,22,14:57:22.1,-15:33:32,5.406610
May,23,14:56:53.4,-15:31:37,5.406400
May,24,14:56:25.0,-15:29:44,5.406180
May,25,14:55:56.9,-15:27:53,5.405970
May,26,14:55:29.1,-15:26:03,5.405760
May,27,14:55:01.7,-15:24:14,5.405550
May,28,14:54:34.7,-15:22:27,5.405330
May,29,14:54:08.0,-15:20:42,5.405120
May,30,14:53:41.7,-15:18:58,5.404910
May,31,14:53:15.8,-15:17:16,5.404690
Jun,1,14:52:50.4,-15:15:36,5.404480
Jun,2,14:52:25.3,-15:13:58,5.404260
Jun,3,14:52:00.8,-15:12:22,5.404040
Jun,4,14:51:36.7,-15:10:48,5.403830
Jun,5,14:51:13.1,-15:09:17,5.403610
Jun,6,14:50:50.0,-15:07:47,5.403390
Jun,7,14:50:27.4,-15:06:20,5.403180
Jun,8,14:50:05.3,-15:04:55,5.402960
Jun,9,14:49:43.8,-15:03:33,5.402740
Jun,10,14:49:22.8,-15:02:13,5.402520
Jun,11,14:49:02.4,-15:00:56,5.402300
Jun,12,14:48:42.5,-14:59:41,5.402080
Jun,13,14:48:23.2,-14:58:29,5.401860
Jun,14,14:48:04.6,-14:57:19,5.401640
Jun,15,14:47:46.5,-14:56:13,5.401420
Jun,16,14:47:29.1,-14:55:09,5.401200
Jun,17,14:47:12.3,-14:54:08,5.400980
Jun,18,14:46:56.1,-14:53:10,5.400760
Jun,19,14:46:40.6,-14:52:15,5.400540
Jun,20,14:46:25.8,-14:51:24,5.400310
Jun,21,14:46:11.6,-14:50:35,5.400090
Jun,22,14:45:58.0,-14:49:49,5.399870
Jun,23,14:45:45.2,-14:49:06,5.399640
Jun,24,14:45:33.0,-14:48:26,5.399420
Jun,25,14:45:21.4,-14:47:50,5.399190
Jun,26,14:45:10.6,-14:47:16,5.398970
Jun,27,14:45:00.5,-14:46:46,5.398740
Jun,28,14:44:51.0,-14:46:19,5.398520
Jun,29,14:44:42.2,-14:45:55,5.398290
Jun,30,14:44:34.2,-14:45:35,5.398060
Jul,1,14:44:26.8,-14:45:17,5.397840
Jul,2,14:44:20.1,-14:45:03,5.397610
Jul,3,14:44:14.2,-14:44:52,5.397380
Jul,4,14:44:08.9,-14:44:45,5.397150
Jul,5,14:44:04.3,-14:44:40,5.396930
Jul,6,14:44:00.5,-14:44:39,5.396700
Jul,7,14:43:57.4,-14:44:41,5.396470
Jul,8,14:43:55.0,-14:44:47,5.396240
Jul,9,14:43:53.3,-14:44:55,5.396010
Jul,10,14:43:52.3,-14:45:07,5.395780
Jul,11,14:43:52.0,-14:45:23,5.395550
Jul,12,14:43:52.5,-14:45:41,5.395310
Jul,13,14:43:53.6,-14:46:03,5.395080
Jul,14,14:43:55.5,-14:46:28,5.394850
Jul,15,14:43:58.1,-14:46:56,5.394620
Jul,16,14:44:01.5,-14:47:28,5.394390
Jul,17,14:44:05.5,-14:48:03,5.394150
Jul,18,14:44:10.3,-14:48:41,5.393920
Jul,19,14:44:15.7,-14:49:22,5.393680
Jul,20,14:44:21.9,-14:50:07,5.393450
Jul,21,14:44:28.7,-14:50:54,5.393220
Jul,22,14:44:36.3,-14:51:45,5.392980
Jul,23,14:44:44.6,-14:52:39,5.392740
Jul,24,14:44:53.5,-14:53:35,5.392510
Jul,25,14:45:03.1,-14:54:35,5.392270
Jul,26,14:45:13.4,-14:55:38,5.392040
Jul,27,14:45:24.4,-14:56:44,5.391800
Jul,28,14:45:36.1,-14:57:53,5.391560
Jul,29,14:45:48.4,-14:59:05,5.391320
Jul,30,14:46:01.5,-15:00:20,5.391080
Jul,31,14:46:15.1,-15:01:37,5.390850
Aug,1,14:46:29.5,-15:02:57,5.390610
Aug,2,14:46:44.4,-15:04:21,5.390370
Aug,3,14:47:00.1,-15:05:47,5.390130
Aug,4,14:47:16.4,-15:07:15,5.389890
Aug,5,14:47:33.3,-15:08:47,5.389650
Aug,6,14:47:50.9,-15:10:21,5.389410
Aug,7,14:48:09.1,-15:11:58,5.389170
Aug,8,14:48:27.9,-15:13:37,5.388920
Aug,9,14:48:47.4,-15:15:19,5.388680
Aug,10,14:49:07.5,-15:17:04,5.388440
Aug,11,14:49:28.2,-15:18:51,5.388200
Aug,12,14:49:49.6,-15:20:41,5.387950
Aug,13,14:50:11.5,-15:22:33,5.387710
Aug,14,14:50:34.1,-15:24:27,5.387470
Aug,15,14:50:57.2,-15:26:24,5.387220
Aug,16,14:51:21.0,-15:28:23,5.386980
Aug,17,14:51:45.3,-15:30:25,5.386730
Aug,18,14:52:10.3,-15:32:29,5.386490
Aug,19,14:52:35.7,-15:34:35,5.386240
Aug,20,14:53:01.8,-15:36:43,5.385990
Aug,21,14:53:28.4,-15:38:53,5.385750
Aug,22,14:53:55.6,-15:41:05,5.385500
Aug,23,14:54:23.4,-15:43:20,5.385250
Aug,24,14:54:51.6,-15:45:36,5.385010
Aug,25,14:55:20.5,-15:47:54,5.384760
Aug,26,14:55:49.8,-15:50:15,5.384510
Aug,27,14:56:19.7,-15:52:37,5.384260
Aug,28,14:56:50.1,-15:55:01,5.384010
Aug,29,14:57:21.1,-15:57:26,5.383760
Aug,30,14:57:52.5,-15:59:54,5.383510
Aug,31,14:58:24.4,-16:02:23,5.383260
Sep,1,14:58:56.9,-16:04:54,5.383010
Sep,2,14:59:29.9,-16:07:26,5.382760
Sep,3,15:00:03.3,-16:10:00,5.382510
Sep,4,15:00:37.3,-16:12:35,5.382260
Sep,5,15:01:11.7,-16:15:13,5.382010
Sep,6,15:01:46.6,-16:17:51,5.381750
Sep,7,15:02:22.0,-16:20:31,5.381500
Sep,8,15:02:57.9,-16:23:12,5.381250
Sep,9,15:03:34.2,-16:25:55,5.380990
Sep,10,15:04:11.0,-16:28:39,5.380740
Sep,11,15:04:48.2,-16:31:24,5.380490
Sep,12,15:05:25.9,-16:34:11,5.380230
Sep,13,15:06:04.1,-16:36:59,5.379980
Sep,14,15:06:42.6,-16:39:48,5.379720
Sep,15,15:07:21.6,-16:42:38,5.379470
Sep,16,15:08:01.0,-16:45:29,5.379210
Sep,17,15:08:40.9,-16:48:21,5.378950
Sep,18,15:09:21.1,-16:51:14,5.378700
Sep,19,15:10:01.8,-16:54:08,5.378440
Sep,20,15:10:42.8,-16:57:02,5.378180
Sep,21,15:11:24.3,-16:59:58,5.377920
Sep,22,15:12:06.1,-17:02:54,5.377670
Sep,23,15:12:48.3,-17:05:51,5.377410
Sep,24,15:13:30.9,-17:08:49,5.377150
Sep,25,15:14:13.9,-17:11:48,5.376890
Sep,26,15:14:57.2,-17:14:47,5.376630
Sep,27,15:15:40.9,-17:17:47,5.376370
Sep,28,15:16:25.0,-17:20:47,5.376110
Sep,29,15:17:09.4,-17:23:48,5.375850
Sep,30,15:17:54.2,-17:26:50,5.375590
Oct,1,15:18:39.3,-17:29:51,5.375330
Oct,2,15:19:24.7,-17:32:54,5.375070
Oct,3,15:20:10.5,-17:35:56,5.374800
Oct,4,15:20:56.6,-17:39:00,5.374540
Oct,5,15:21:43.1,-17:42:03,5.374280
Oct,6,15:22:29.8,-17:45:07,5.374020
Oct,7,15:23:16.9,-17:48:10,5.373750
Oct,8,15:24:04.3,-17:51:15,5.373490
Oct,9,15:24:52.0,-17:54:19,5.373220
Oct,10,15:25:40.0,-17:57:23,5.372960
Oct,11,15:26:28.3,-18:00:28,5.372690
Oct,12,15:27:16.9,-18:03:33,5.372430
Oct,13,15:28:05.8,-18:06:37,5.372160
Oct,14,15:28:54.9,-18:09:42,5.371900
Oct,15,15:29:44.3,-18:12:46,5.371630
Oct,16,15:30:34.0,-18:15:51,5.371360
Oct,17,15:31:23.9,-18:18:55,5.371100
Oct,18,15:32:14.1,-18:21:59,5.370830
Oct,19,15:33:04.5,-18:25:03,5.370560
Oct,20,15:33:55.2,-18:28:07,5.370300
Oct,21,15:34:46.1,-18:31:11,5.370030
Oct,22,15:35:37.2,-18:34:14,5.369760
Oct,23,15:36:28.6,-18:37:17,5.369490
Oct,24,15:37:20.2,-18:40:20,5.369220
Oct,25,15:38:12.0,-18:43:22,5.368950
Oct,26,15:39:04.0,-18:46:24,5.368680
Oct,27,15:39:56.2,-18:49:25,5.368410
Oct,28,15:40:48.7,-18:52:26,5.368140
Oct,29,15:41:41.3,-18:55:26,5.367870
Oct,30,15:42:34.1,-18:58:26,5.367600
Oct,31,15:43:27.2,-19:01:25,5.367320
Nov,1,15:44:20.4,-19:04:24,5.367050
Nov,2,15:45:13.8,-19:07:22,5.366780
Nov,3,15:46:07.3,-19:10:20,5.366510
Nov,4,15:47:01.1,-19:13:17,5.366230
Nov,5,15:47:55.0,-19:16:13,5.365960
Nov,6,15:48:49.0,-19:19:08,5.365690
Nov,7,15:49:43.2,-19:22:03,5.365410
Nov,8,15:50:37.6,-19:24:57,5.365140
Nov,9,15:51:32.1,-19:27:50,5.364860
Nov,10,15:52:26.7,-19:30:42,5.364590
Nov,11,15:53:21.5,-19:33:34,5.364310
Nov,12,15:54:16.4,-19:36:24,5.364040
Nov,13,15:55:11.4,-19:39:14,5.363760
Nov,14,15:56:06.5,-19:42:03,5.363490
Nov,15,15:57:01.7,-19:44:51,5.363210
Nov,16,15:57:57.0,-19:47:38,5.362930
Nov,17,15:58:52.4,-19:50:23,5.362650
Nov,18,15:59:47.9,-19:53:08,5.362380
Nov,19,16:00:43.5,-19:55:52,5.362100
Nov,20,16:01:39.2,-19:58:35,5.361820
Nov,21,16:02:34.9,-20:01:16,5.361540
Nov,22,16:03:30.7,-20:03:57,5.361260
Nov,23,16:04:26.6,-20:06:36,5.360980
Nov,24,16:05:22.5,-20:09:14,5.360700
Nov,25,16:06:18.4,-20:11:51,5.360420
Nov,26,16:07:14.5,-20:14:27,5.360140
Nov,27,16:08:10.5,-20:17:02,5.359860
Nov,28,16:09:06.6,-20:19:35,5.359580
Nov,29,16:10:02.8,-20:22:07,5.359300
Nov,30,16:10:58.9,-20:24:38,5.359020
Dec,1,16:11:55.1,-20:27:08,5.358740
Dec,2,16:12:51.3,-20:29:36,5.358450
Dec,3,16:13:47.5,-20:32:03,5.358170
Dec,4,16:14:43.7,-20:34:29,5.357890
Dec,5,16:15:39.9,-20:36:54,5.357600
Dec,6,16:16:36.1,-20:39:17,5.357320
Dec,7,16:17:32.3,-20:41:39,5.357040
Dec,8,16:18:28.4,-20:43:59,5.356750
Dec,9,16:19:24.6,-20:46:18,5.356470
Dec,10,16:20:20.7,-20:48:36,5.356180
Dec,11,16:21:16.7,-20:50:52,5.355900
Dec,12,16:22:12.7,-20:53:07,5.355610
Dec,13,16:23:08.6,-20:55:20,5.355330
Dec,14,16:24:04.5,-20:57:32,5.355040
Dec,15,16:25:00.3,-20:59:43,5.354750
Dec,16,16:25:56.0,-21:01:51,5.354470
Dec,17,16:26:51.6,-21:03:59,5.354180
Dec,18,16:27:47.2,-21:06:05,5.353890
Dec,19,16:28:42.6,-21:08:09,5.353600
Dec,20,16:29:38.0,-21:10:12,5.353320
Dec,21,16:30:33.2,-21:12:14,5.353030
Dec,22,16:31:28.4,-21:14:14,5.352740
Dec,23,16:32:23.4,-21:16:12,5.352450
Dec,24,16:33:18.3,-21:18:09,5.352160
Dec,25,16:34:13.1,-21:20:04,5.351870
Dec,26,16:35:07.7,-21:21:58,5.351580
Dec,27,16:36:02.2,-21:23:50,5.351290
Dec,28,16:36:56.6,-21:25:41,5.351000
Dec,29,16:37:50.8,-21:27:30,5.350710
Dec,30,16:38:44.8,-21:29:18,5.350420
Dec,31,16:39:38.7,-21:31:04,5.350130
