month, day, ra, dec, radius
Feb,26,2:16:50.9,+12:39:57,4.982770
Feb,27,2:17:31.3,+12:43:36,4.982960
Feb,28,2:18:12.1,+12:47:17,4.983160
Feb,29,2:18:53.4,+12:51:00,4.983350
Mar,1,2:19:35.1,+12:54:43,4.983550
Mar,2,2:20:17.3,+12:58:29,4.983740
Mar,3,2:20:59.8,+13:02:15,4.983940
Mar,4,2:21:42.7,+13:06:03,4.984130
Mar,5,2:22:26.1,+13:09:52,4.984330
Mar,6,2:23:09.8,+13:13:43,4.984530
Mar,7,2:23:53.9,+13:17:34,4.984730
Mar,8,2:24:38.4,+13:21:27,4.984930
Mar,9,2:25:23.3,+13:25:21,4.985130
Mar,10,2:26:08.6,+13:29:16,4.985320
Mar,11,2:26:54.2,+13:33:11,4.985520
Mar,12,2:27:40.1,+13:37:08,4.985730
Mar,13,2:28:26.4,+13:41:06,4.985930
Mar,14,2:29:13.1,+13:45:04,4.986130
Mar,15,2:30:00.1,+13:49:03,4.986330
Mar,16,2:30:47.5,+13:53:04,4.986530
Mar,17,2:31:35.1,+13:57:04,4.986740
Mar,18,2:32:23.2,+14:01:06,4.986940
Mar,19,2:33:11.5,+14:05:08,4.987140
Mar,20,2:34:00.1,+14:09:11,4.987350
Mar,21,2:34:49.1,+14:13:14,4.987550
Mar,22,2:35:38.3,+14:17:17,4.987760
Mar,23,2:36:27.9,+14:21:22,4.987960
Mar,24,2:37:17.7,+14:25:26,4.988170
Mar,25,2:38:07.9,+14:29:31,4.988380
Mar,26,2:38:58.3,+14:33:36,4.988590
Mar,27,2:39:48.9,+14:37:42,4.988790
Mar,28,2:40:39.9,+14:41:48,4.989000
Mar,29,2:41:31.1,+14:45:53,4.989210
Mar,30,2:42:22.5,+14:50:00,4.989420
Mar,31,2:43:14.3,+14:54:06,4.989630
Apr,1,2:44:06.2,+14:58:12,4.989840
Apr,2,2:44:58.4,+15:02:18,4.990050
Apr,3,2:45:50.8,+15:06:24,4.990260
Apr,4,2:46:43.4,+15:10:31,4.990470
Apr,5,2:47:36.3,+15:14:37,4.990690
Apr,6,2:48:29.4,+15:18:43,4.990900
Apr,7,2:49:22.6,+15:22:48,4.991110
Apr,8,2:50:16.1,+15:26:54,4.991330
Apr,9,2:51:09.8,+15:30:59,4.991540
Apr,10,2:52:03.7,+15:35:05,4.991750
Apr,11,2:52:57.8,+15:39:09,4.991970
Apr,12,2:53:52.1,+15:43:14,4.992190
Apr,13,2:54:46.6,+15:47:18,4.992400
Apr,14,2:55:41.2,+15:51:22,4.992620
Apr,15,2:56:36.0,+15:55:25,4.992830
Apr,16,2:57:31.0,+15:59:28,4.993050
Apr,17,2:58:26.2,+16:03:31,4.993270
Apr,18,2:59:21.5,+16:07:33,4.993490
Apr,19,3:00:17.0,+16:11:34,4.993710
Apr,20,3:01:12.6,+16:15:35,4.993930
Apr,21,3:02:08.4,+16:19:35,4.994150
Apr,22,3:03:04.3,+16:23:34,4.994370
Apr,23,3:04:00.4,+16:27:33,4.994590
Apr,24,3:04:56.5,+16:31:31,4.994810
Apr,25,3:05:52.9,+16:35:29,4.995030
Apr,26,3:06:49.3,+16:39:25,4.995250
Apr,27,3:07:45.8,+16:43:21,4.995470
Apr,28,3:08:42.4,+16:47:16,4.995700
Apr,29,3:09:39.2,+16:51:10,4.995920
Apr,30,3:10:36.0,+16:55:03,4.996150
May,1,3:11:33.0,+16:58:56,4.996370
May,2,3:12:30.0,+17:02:47,4.996590
May,3,3:13:27.1,+17:06:37,4.996820
May,4,3:14:24.3,+17:10:27,4.997050
May,5,3:15:21.5,+17:14:15,4.997270
May,6,3:16:18.8,+17:18:02,4.997500
May,7,3:17:16.2,+17:21:48,4.997730
May,8,3:18:13.7,+17:25:34,4.997950
May,9,3:19:11.2,+17:29:18,4.998180
May,10,3:20:08.8,+17:33:01,4.998410
May,11,3:21:06.4,+17:36:43,4.998640
May,12,3:22:04.0,+17:40:23,4.998870
May,13,3:23:01.8,+17:44:03,4.999100
May,14,3:23:59.5,+17:47:41,4.999330
May,15,3:24:57.3,+17:51:18,4.999560
May,16,3:25:55.1,+17:54:54,4.999790
May,17,3:26:52.9,+17:58:28,5.000020
May,18,3:27:50.8,+18:02:01,5.000260
May,19,3:28:48.6,+18:05:33,5.000490
May,20,3:29:46.5,+18:09:04,5.000720
May,21,3:30:44.4,+18:12:33,5.000950
May,22,3:31:42.3,+18:16:01,5.001190
May,23,3:32:40.1,+18:19:27,5.001420
May,24,3:33:37.9,+18:22:52,5.001660
May,25,3:34:35.8,+18:26:16,5.001890
May,26,3:35:33.6,+18:29:38,5.002130
May,27,3:36:31.3,+18:32:59,5.002370
May,28,3:37:29.0,+18:36:18,5.002600
May,29,3:38:26.7,+18:39:36,5.002840
May,30,3:39:24.4,+18:42:52,5.003080
May,31,3:40:21.9,+18:46:07,5.003320
Jun,1,3:41:19.5,+18:49:20,5.003550
Jun,2,3:42:16.9,+18:52:31,5.003790
Jun,3,3:43:14.3,+18:55:41,5.004030
Jun,4,3:44:11.7,+18:58:50,5.004270
Jun,5,3:45:08.9,+19:01:57,5.004510
Jun,6,3:46:06.1,+19:05:02,5.004750
Jun,7,3:47:03.2,+19:08:06,5.004990
Jun,8,3:48:00.2,+19:11:08,5.005240
Jun,9,3:48:57.2,+19:14:08,5.005480
Jun,10,3:49:54.0,+19:17:07,5.005720
Jun,11,3:50:50.7,+19:20:04,5.005960
Jun,12,3:51:47.4,+19:23:00,5.006210
Jun,13,3:52:43.9,+19:25:54,5.006450
Jun,14,3:53:40.3,+19:28:46,5.006690
Jun,15,3:54:36.6,+19:31:36,5.006940
Jun,16,3:55:32.7,+19:34:25,5.007180
Jun,17,3:56:28.7,+19:37:12,5.007430
Jun,18,3:57:24.6,+19:39:58,5.007670
Jun,19,3:58:20.3,+19:42:41,5.007920
Jun,20,3:59:15.9,+19:45:23,5.008170
Jun,21,4:00:11.3,+19:48:04,5.008420
Jun,22,4:01:06.6,+19:50:42,5.008660
Jun,23,4:02:01.6,+19:53:19,5.008910
Jun,24,4:02:56.5,+19:55:54,5.009160
Jun,25,4:03:51.2,+19:58:27,5.009410
Jun,26,4:04:45.7,+20:00:58,5.009660
Jun,27,4:05:40.1,+20:03:28,5.009910
Jun,28,4:06:34.2,+20:05:56,5.010160
Jun,29,4:07:28.1,+20:08:22,5.010410
Jun,30,4:08:21.8,+20:10:46,5.010660
Jul,1,4:09:15.3,+20:13:09,5.010910
Jul,2,4:10:08.5,+20:15:30,5.011160
Jul,3,4:11:01.6,+20:17:49,5.011420
Jul,4,4:11:54.4,+20:20:06,5.011670
Jul,5,4:12:47.0,+20:22:22,5.011920
Jul,6,4:13:39.3,+20:24:35,5.012170
Jul,7,4:14:31.4,+20:26:47,5.012430
Jul,8,4:15:23.2,+20:28:57,5.012680
Jul,9,4:16:14.7,+20:31:06,5.012940
Jul,10,4:17:06.0,+20:33:12,5.013190
Jul,11,4:17:57.0,+20:35:17,5.013450
Jul,12,4:18:47.8,+20:37:20,5.013700
Jul,13,4:19:38.2,+20:39:21,5.013960
Jul,14,4:20:28.4,+20:41:21,5.014220
Jul,15,4:21:18.2,+20:43:18,5.014480
Jul,16,4:22:07.8,+20:45:14,5.014730
Jul,17,4:22:57.0,+20:47:08,5.014990
Jul,18,4:23:45.9,+20:49:01,5.015250
Jul,19,4:24:34.4,+20:50:51,5.015510
Jul,20,4:25:22.6,+20:52:40,5.015770
Jul,21,4:26:10.5,+20:54:27,5.016030
Jul,22,4:26:58.0,+20:56:12,5.016290
Jul,23,4:27:45.2,+20:57:56,5.016550
Jul,24,4:28:32.0,+20:59:38,5.016810
Jul,25,4:29:18.4,+21:01:18,5.017070
Jul,26,4:30:04.4,+21:02:56,5.017330
Jul,27,4:30:50.0,+21:04:33,5.017600
Jul,28,4:31:35.2,+21:06:07,5.017860
Jul,29,4:32:20.1,+21:07:41,5.018120
Jul,30,4:33:04.5,+21:09:12,5.018390
Jul,31,4:33:48.5,+21:10:42,5.018650
Aug,1,4:34:32.1,+21:12:10,5.018910
Aug,2,4:35:15.2,+21:13:36,5.019180
Aug,3,4:35:57.9,+21:15:01,5.019440
Aug,4,4:36:40.2,+21:16:24,5.019710
Aug,5,4:37:22.0,+21:17:45,5.019970
Aug,6,4:38:03.4,+21:19:05,5.020240
Aug,7,4:38:44.3,+21:20:23,5.020510
Aug,8,4:39:24.7,+21:21:39,5.020770
Aug,9,4:40:04.7,+21:22:54,5.021040
Aug,10,4:40:44.1,+21:24:07,5.021310
Aug,11,4:41:23.1,+21:25:19,5.021580
Aug,12,4:42:01.5,+21:26:28,5.021850
Aug,13,4:42:39.5,+21:27:37,5.022120
Aug,14,4:43:16.9,+21:28:44,5.022390
Aug,15,4:43:53.7,+21:29:49,5.022660
Aug,16,4:44:30.1,+21:30:52,5.022930
Aug,17,4:45:05.8,+21:31:54,5.023200
Aug,18,4:45:41.0,+21:32:55,5.023470
Aug,19,4:46:15.7,+21:33:54,5.023740
Aug,20,4:46:49.7,+21:34:51,5.024010
Aug,21,4:47:23.2,+21:35:47,5.024280
Aug,22,4:47:56.1,+21:36:41,5.024560
Aug,23,4:48:28.4,+21:37:34,5.024830
Aug,24,4:49:00.1,+21:38:26,5.025100
Aug,25,4:49:31.1,+21:39:16,5.025380
Aug,26,4:50:01.5,+21:40:04,5.025650
Aug,27,4:50:31.4,+21:40:51,5.025920
Aug,28,4:51:00.5,+21:41:37,5.026200
Aug,29,4:51:29.1,+21:42:21,5.026470
Aug,30,4:51:56.9,+21:43:03,5.026750
Aug,31,4:52:24.1,+21:43:45,5.027030
Sep,1,4:52:50.7,+21:44:25,5.027300
Sep,2,4:53:16.6,+21:45:03,5.027580
Sep,3,4:53:41.8,+21:45:40,5.027860
Sep,4,4:54:06.3,+21:46:16,5.028130
Sep,5,4:54:30.1,+21:46:50,5.028410
Sep,6,4:54:53.2,+21:47:24,5.028690
Sep,7,4:55:15.6,+21:47:55,5.028970
Sep,8,4:55:37.2,+21:48:26,5.029250
Sep,9,4:55:58.2,+21:48:55,5.029530
Sep,10,4:56:18.4,+21:49:22,5.029810
Sep,11,4:56:37.8,+21:49:49,5.030090
Sep,12,4:56:56.5,+21:50:14,5.030370
Sep,13,4:57:14.4,+21:50:38,5.030650
Sep,14,4:57:31.6,+21:51:00,5.030930
Sep,15,4:57:47.9,+21:51:22,5.031210
Sep,16,4:58:03.5,+21:51:42,5.031490
Sep,17,4:58:18.3,+21:52:01,5.031780
Sep,18,4:58:32.3,+21:52:18,5.032060
Sep,19,4:58:45.5,+21:52:34,5.032340
Sep,20,4:58:57.9,+21:52:49,5.032630
Sep,21,4:59:09.5,+21:53:03,5.032910
Sep,22,4:59:20.2,+21:53:16,5.033190
Sep,23,4:59:30.1,+21:53:27,5.033480
Sep,24,4:59:39.2,+21:53:37,5.033760
Sep,25,4:59:47.5,+21:53:46,5.034050
Sep,26,4:59:54.9,+21:53:54,5.034330
Sep,27,5:00:01.5,+21:54:01,5.034620
Sep,28,5:00:07.3,+21:54:06,5.034910
Sep,29,5:00:12.2,+21:54:10,5.035190
Sep,30,5:00:16.3,+21:54:13,5.035480
Oct,1,5:00:19.5,+21:54:15,5.035770
Oct,2,5:00:21.9,+21:54:16,5.036060
Oct,3,5:00:23.4,+21:54:15,5.036340
Oct,4,5:00:24.0,+21:54:14,5.036630
Oct,5,5:00:23.8,+21:54:11,5.036920
Oct,6,5:00:22.7,+21:54:07,5.037210
Oct,7,5:00:20.8,+21:54:02,5.037500
Oct,8,5:00:17.9,+21:53:55,5.037790
Oct,9,5:00:14.3,+21:53:48,5.038080
Oct,10,5:00:09.7,+21:53:39,5.038370
Oct,11,5:00:04.3,+21:53:29,5.038660
Oct,12,4:59:58.0,+21:53:18,5.038950
Oct,13,4:59:50.8,+21:53:06,5.039250
Oct,14,4:59:42.8,+21:52:53,5.039540
Oct,15,4:59:33.9,+21:52:38,5.039830
Oct,16,4:59:24.2,+21:52:22,5.040120
Oct,17,4:59:13.6,+21:52:06,5.040420
Oct,18,4:59:02.1,+21:51:48,5.040710
Oct,19,4:58:49.8,+21:51:28,5.041000
Oct,20,4:58:36.7,+21:51:08,5.041300
Oct,21,4:58:22.7,+21:50:47,5.041590
Oct,22,4:58:08.0,+21:50:24,5.041890
Oct,23,4:57:52.4,+21:50:00,5.042180
Oct,24,4:57:36.0,+21:49:35,5.042480
Oct,25,4:57:18.8,+21:49:09,5.042770
Oct,26,4:57:00.9,+21:48:42,5.043070
Oct,27,4:56:42.2,+21:48:13,5.043370
Oct,28,4:56:22.7,+21:47:44,5.043660
Oct,29,4:56:02.4,+21:47:13,5.043960
Oct,30,4:55:41.5,+21:46:41,5.044260
Oct,31,4:55:19.8,+21:46:08,5.044560
Nov,1,4:54:57.3,+21:45:34,5.044860
Nov,2,4:54:34.2,+21:44:59,5.045150
Nov,3,4:54:10.4,+21:44:23,5.045450
Nov,4,4:53:45.9,+21:43:45,5.045750
Nov,5,4:53:20.8,+21:43:07,5.046050
Nov,6,4:52:55.0,+21:42:27,5.046350
Nov,7,4:52:28.6,+21:41:46,5.046650
Nov,8,4:52:01.5,+21:41:05,5.046950
Nov,9,4:51:33.9,+21:40:22,5.047250
Nov,10,4:51:05.7,+21:39:38,5.047550
Nov,11,4:50:36.9,+21:38:53,5.047860
Nov,12,4:50:07.6,+21:38:07,5.048160
Nov,13,4:49:37.8,+21:37:20,5.048460
Nov,14,4:49:07.5,+21:36:33,5.048760
Nov,15,4:48:36.8,+21:35:44,5.049070
Nov,16,4:48:05.6,+21:34:54,5.049370
Nov,17,4:47:33.9,+21:34:04,5.049670
Nov,18,4:47:01.9,+21:33:12,5.049980
Nov,19,4:46:29.5,+21:32:20,5.050280
Nov,20,4:45:56.8,+21:31:27,5.050590
Nov,21,4:45:23.7,+21:30:33,5.050890
Nov,22,4:44:50.4,+21:29:39,5.051200
Nov,23,4:44:16.8,+21:28:43,5.051500
Nov,24,4:43:42.9,+21:27:47,5.051810
Nov,25,4:43:08.8,+21:26:51,5.052110
Nov,26,4:42:34.6,+21:25:54,5.052420
Nov,27,4:42:00.1,+21:24:56,5.052730
Nov,28,4:41:25.6,+21:23:58,5.053030
Nov,29,4:40:50.9,+21:22:59,5.053340
Nov,30,4:40:16.1,+21:22:00,5.053650
Dec,1,4:39:41.3,+21:21:01,5.053960
Dec,2,4:39:06.4,+21:20:01,5.054260
Dec,3,4:38:31.5,+21:19:01,5.054570
Dec,4,4:37:56.6,+21:18:01,5.054880
Dec,5,4:37:21.8,+21:17:01,5.055190
Dec,6,4:36:47.0,+21:16:00,5.055500
Dec,7,4:36:12.3,+21:15:00,5.055810
Dec,8,4:35:37.8,+21:13:59,5.056120
Dec,9,4:35:03.4,+21:12:59,5.056430
Dec,10,4:34:29.2,+21:11:58,5.056740
Dec,11,4:33:55.2,+21:10:58,5.057050
Dec,12,4:33:21.4,+21:09:58,5.057360
Dec,13,4:32:47.9,+21:08:58,5.057680
Dec,14,4:32:14.6,+21:07:59,5.057990
Dec,15,4:31:41.7,+21:07:00,5.058300
Dec,16,4:31:09.1,+21:06:02,5.058610
Dec,17,4:30:36.9,+21:05:04,5.058930
Dec,18,4:30:05.1,+21:04:07,5.059240
Dec,19,4:29:33.7,+21:03:10,5.059550
Dec,20,4:29:02.7,+21:02:14,5.059870
Dec,21,4:28:32.2,+21:01:19,5.060180
Dec,22,4:28:02.1,+21:00:25,5.060490
Dec,23,4:27:32.6,+20:59:32,5.060810
Dec,24,4:27:03.6,+20:58:39,5.061120
Dec,25,4:26:35.1,+20:57:48,5.061440
Dec,26,4:26:07.2,+20:56:58,5.061750
Dec,27,4:25:39.8,+20:56:09,5.062070
Dec,28,4:25:13.1,+20:55:21,5.062390
Dec,29,4:24:46.9,+20:54:34,5.062700
Dec,30,4:24:21.4,+20:53:49,5.063020
Dec,31,4:23:56.5,+20:53:05,5.063340
