month, day, ra, dec, radius
Mar,11,21:09:41.9,-16:53:55,5.090240
Mar,12,21:10:33.2,-16:50:18,5.089900
Mar,13,21:11:24.2,-16:46:41,5.089560
Mar,14,21:12:14.9,-16:43:04,5.089220
Mar,15,21:13:05.4,-16:39:29,5.088890
Mar,16,21:13:55.5,-16:35:53,5.088550
Mar,17,21:14:45.4,-16:32:19,5.088210
Mar,18,21:15:34.9,-16:28:44,5.087870
Mar,19,21:16:24.1,-16:25:11,5.087540
Mar,20,21:17:13.1,-16:21:38,5.087200
Mar,21,21:18:01.7,-16:18:06,5.086860
Mar,22,21:18:49.9,-16:14:35,5.086530
Mar,23,21:19:37.9,-16:11:04,5.086190
Mar,24,21:20:25.5,-16:07:35,5.085860
Mar,25,21:21:12.7,-16:04:06,5.085520
Mar,26,21:21:59.6,-16:00:38,5.085190
Mar,27,21:22:46.2,-15:57:11,5.084850
Mar,28,21:23:32.4,-15:53:46,5.084520
Mar,29,21:24:18.2,-15:50:21,5.084180
Mar,30,21:25:03.6,-15:46:58,5.083850
Mar,31,21:25:48.7,-15:43:36,5.083520
Apr,1,21:26:33.4,-15:40:15,5.083180
Apr,2,21:27:17.7,-15:36:55,5.082850
Apr,3,21:28:01.6,-15:33:37,5.082520
Apr,4,21:28:45.1,-15:30:20,5.082180
Apr,5,21:29:28.2,-15:27:05,5.081850
Apr,6,21:30:10.9,-15:23:51,5.081520
Apr,7,21:30:53.1,-15:20:38,5.081190
Apr,8,21:31:35.0,-15:17:27,5.080850
Apr,9,21:32:16.4,-15:14:18,5.080520
Apr,10,21:32:57.5,-15:11:10,5.080190
Apr,11,21:33:38.0,-15:08:04,5.079860
Apr,12,21:34:18.2,-15:04:59,5.079530
Apr,13,21:34:57.9,-15:01:57,5.079200
Apr,14,21:35:37.1,-14:58:56,5.078870
Apr,15,21:36:15.9,-14:55:57,5.078540
Apr,16,21:36:54.3,-14:53:00,5.078210
Apr,17,21:37:32.1,-14:50:04,5.077880
Apr,18,21:38:09.5,-14:47:11,5.077550
Apr,19,21:38:46.4,-14:44:20,5.077220
Apr,20,21:39:22.9,-14:41:31,5.076890
Apr,21,21:39:58.8,-14:38:44,5.076560
Apr,22,21:40:34.2,-14:35:59,5.076240
Apr,23,21:41:09.2,-14:33:17,5.075910
Apr,24,21:41:43.6,-14:30:37,5.075580
Apr,25,21:42:17.5,-14:27:59,5.075250
Apr,26,21:42:50.9,-14:25:24,5.074930
Apr,27,21:43:23.7,-14:22:51,5.074600
Apr,28,21:43:56.0,-14:20:20,5.074270
Apr,29,21:44:27.8,-14:17:52,5.073940
Apr,30,21:44:59.0,-14:15:27,5.073620
May,1,21:45:29.7,-14:13:04,5.073290
May,2,21:45:59.8,-14:10:44,5.072970
May,3,21:46:29.4,-14:08:27,5.072640
May,4,21:46:58.4,-14:06:12,5.072320
May,5,21:47:26.8,-14:04:00,5.071990
May,6,21:47:54.6,-14:01:51,5.071670
May,7,21:48:21.9,-13:59:45,5.071340
May,8,21:48:48.5,-13:57:42,5.071020
May,9,21:49:14.6,-13:55:42,5.070690
May,10,21:49:40.1,-13:53:44,5.070370
May,11,21:50:05.0,-13:51:50,5.070050
May,12,21:50:29.3,-13:49:59,5.069730
May,13,21:50:52.9,-13:48:10,5.069400
May,14,21:51:16.0,-13:46:25,5.069080
May,15,21:51:38.4,-13:44:44,5.068760
May,16,21:52:00.2,-13:43:05,5.068440
May,17,21:52:21.3,-13:41:30,5.068110
May,18,21:52:41.8,-13:39:58,5.067790
May,19,21:53:01.7,-13:38:29,5.067470
May,20,21:53:20.9,-13:37:04,5.067150
May,21,21:53:39.4,-13:35:42,5.066830
May,22,21:53:57.3,-13:34:24,5.066510
May,23,21:54:14.5,-13:33:10,5.066190
May,24,21:54:31.0,-13:31:59,5.065870
May,25,21:54:46.8,-13:30:51,5.065550
May,26,21:55:02.0,-13:29:47,5.065230
May,27,21:55:16.4,-13:28:47,5.064910
May,28,21:55:30.2,-13:27:51,5.064600
May,29,21:55:43.2,-13:26:58,5.064280
May,30,21:55:55.6,-13:26:09,5.063960
May,31,21:56:07.2,-13:25:24,5.063640
Jun,1,21:56:18.2,-13:24:42,5.063320
Jun,2,21:56:28.4,-13:24:04,5.063010
Jun,3,21:56:37.9,-13:23:31,5.062690
Jun,4,21:56:46.7,-13:23:00,5.062370
Jun,5,21:56:54.8,-13:22:34,5.062060
Jun,6,21:57:02.2,-13:22:12,5.061740
Jun,7,21:57:08.8,-13:21:53,5.061430
Jun,8,21:57:14.7,-13:21:39,5.061110
Jun,9,21:57:19.9,-13:21:28,5.060800
Jun,10,21:57:24.3,-13:21:21,5.060480
Jun,11,21:57:28.0,-13:21:18,5.060170
Jun,12,21:57:31.0,-13:21:19,5.059850
Jun,13,21:57:33.2,-13:21:24,5.059540
Jun,14,21:57:34.7,-13:21:33,5.059230
Jun,15,21:57:35.5,-13:21:46,5.058910
Jun,16,21:57:35.5,-13:22:03,5.058600
Jun,17,21:57:34.7,-13:22:24,5.058290
Jun,18,21:57:33.2,-13:22:49,5.057970
Jun,19,21:57:31.0,-13:23:18,5.057660
Jun,20,21:57:28.0,-13:23:51,5.057350
Jun,21,21:57:24.3,-13:24:28,5.057040
Jun,22,21:57:19.8,-13:25:08,5.056730
Jun,23,21:57:14.6,-13:25:53,5.056420
Jun,24,21:57:08.6,-13:26:42,5.056110
Jun,25,21:57:01.9,-13:27:34,5.055800
Jun,26,21:56:54.5,-13:28:31,5.055490
Jun,27,21:56:46.3,-13:29:31,5.055180
Jun,28,21:56:37.4,-13:30:35,5.054870
Jun,29,21:56:27.8,-13:31:42,5.054560
Jun,30,21:56:17.4,-13:32:54,5.054250
Jul,1,21:56:06.4,-13:34:08,5.053940
Jul,2,21:55:54.7,-13:35:27,5.053630
Jul,3,21:55:42.2,-13:36:49,5.053330
Jul,4,21:55:29.1,-13:38:15,5.053020
Jul,5,21:55:15.3,-13:39:44,5.052710
Jul,6,21:55:00.8,-13:41:16,5.052410
Jul,7,21:54:45.6,-13:42:52,5.052100
Jul,8,21:54:29.7,-13:44:31,5.051790
Jul,9,21:54:13.3,-13:46:14,5.051490
Jul,10,21:53:56.1,-13:47:59,5.051180
Jul,11,21:53:38.3,-13:49:48,5.050880
Jul,12,21:53:19.9,-13:51:40,5.050570
Jul,13,21:53:00.9,-13:53:35,5.050270
Jul,14,21:52:41.2,-13:55:33,5.049960
Jul,15,21:52:21.0,-13:57:33,5.049660
Jul,16,21:52:00.2,-13:59:37,5.049360
Jul,17,21:51:38.7,-14:01:43,5.049050
Jul,18,21:51:16.7,-14:03:52,5.048750
Jul,19,21:50:54.2,-14:06:03,5.048450
Jul,20,21:50:31.1,-14:08:17,5.048150
Jul,21,21:50:07.5,-14:10:33,5.047840
Jul,22,21:49:43.4,-14:12:52,5.047540
Jul,23,21:49:18.8,-14:15:12,5.047240
Jul,24,21:48:53.8,-14:17:35,5.046940
Jul,25,21:48:28.2,-14:19:59,5.046640
Jul,26,21:48:02.2,-14:22:26,5.046340
Jul,27,21:47:35.9,-14:24:54,5.046040
Jul,28,21:47:09.1,-14:27:24,5.045740
Jul,29,21:46:41.9,-14:29:55,5.045440
Jul,30,21:46:14.4,-14:32:27,5.045140
Jul,31,21:45:46.5,-14:35:01,5.044840
Aug,1,21:45:18.3,-14:37:36,5.044540
Aug,2,21:44:49.7,-14:40:12,5.044250
Aug,3,21:44:20.9,-14:42:49,5.043950
Aug,4,21:43:51.9,-14:45:26,5.043650
Aug,5,21:43:22.6,-14:48:05,5.043350
Aug,6,21:42:53.0,-14:50:44,5.043060
Aug,7,21:42:23.3,-14:53:23,5.042760
Aug,8,21:41:53.3,-14:56:03,5.042470
Aug,9,21:41:23.2,-14:58:43,5.042170
Aug,10,21:40:53.0,-15:01:23,5.041870
Aug,11,21:40:22.6,-15:04:04,5.041580
Aug,12,21:39:52.1,-15:06:44,5.041290
Aug,13,21:39:21.5,-15:09:24,5.040990
Aug,14,21:38:50.9,-15:12:04,5.040700
Aug,15,21:38:20.3,-15:14:43,5.040400
Aug,16,21:37:49.6,-15:17:22,5.040110
Aug,17,21:37:18.9,-15:20:00,5.039820
Aug,18,21:36:48.3,-15:22:37,5.039530
Aug,19,21:36:17.7,-15:25:13,5.039230
Aug,20,21:35:47.2,-15:27:49,5.038940
Aug,21,21:35:16.9,-15:30:23,5.038650
Aug,22,21:34:46.6,-15:32:56,5.038360
Aug,23,21:34:16.5,-15:35:27,5.038070
Aug,24,21:33:46.6,-15:37:57,5.037780
Aug,25,21:33:16.9,-15:40:26,5.037490
Aug,26,21:32:47.4,-15:42:53,5.037200
Aug,27,21:32:18.1,-15:45:18,5.036910
Aug,28,21:31:49.1,-15:47:41,5.036620
Aug,29,21:31:20.5,-15:50:02,5.036330
Aug,30,21:30:52.1,-15:52:21,5.036040
Aug,31,21:30:24.0,-15:54:38,5.035760
Sep,1,21:29:56.3,-15:56:53,5.035470
Sep,2,21:29:29.0,-15:59:05,5.035180
Sep,3,21:29:02.0,-16:01:15,5.034890
Sep,4,21:28:35.5,-16:03:22,5.034610
Sep,5,21:28:09.4,-16:05:27,5.034320
Sep,6,21:27:43.7,-16:07:30,5.034040
Sep,7,21:27:18.5,-16:09:29,5.033750
Sep,8,21:26:53.7,-16:11:26,5.033470
Sep,9,21:26:29.5,-16:13:21,5.033180
Sep,10,21:26:05.7,-16:15:12,5.032900
Sep,11,21:25:42.5,-16:17:00,5.032610
Sep,12,21:25:19.9,-16:18:45,5.032330
Sep,13,21:24:57.7,-16:20:28,5.032050
Sep,14,21:24:36.2,-16:22:07,5.031760
Sep,15,21:24:15.3,-16:23:43,5.031480
Sep,16,21:23:54.9,-16:25:16,5.031200
Sep,17,21:23:35.2,-16:26:45,5.030920
Sep,18,21:23:16.2,-16:28:12,5.030640
Sep,19,21:22:57.7,-16:29:34,5.030360
Sep,20,21:22:40.0,-16:30:54,5.030070
Sep,21,21:22:22.9,-16:32:10,5.029790
Sep,22,21:22:06.5,-16:33:22,5.029510
Sep,23,21:21:50.8,-16:34:31,5.029240
Sep,24,21:21:35.8,-16:35:36,5.028960
Sep,25,21:21:21.5,-16:36:38,5.028680
Sep,26,21:21:08.0,-16:37:36,5.028400
Sep,27,21:20:55.2,-16:38:30,5.028120
Sep,28,21:20:43.1,-16:39:21,5.027840
Sep,29,21:20:31.8,-16:40:09,5.027570
Sep,30,21:20:21.2,-16:40:52,5.027290
Oct,1,21:20:11.4,-16:41:32,5.027010
Oct,2,21:20:02.3,-16:42:08,5.026740
Oct,3,21:19:54.0,-16:42:41,5.026460
Oct,4,21:19:46.5,-16:43:09,5.026190
Oct,5,21:19:39.8,-16:43:35,5.025910
Oct,6,21:19:33.8,-16:43:56,5.025640
Oct,7,21:19:28.6,-16:44:14,5.025360
Oct,8,21:19:24.3,-16:44:28,5.025090
Oct,9,21:19:20.6,-16:44:38,5.024820
Oct,10,21:19:17.8,-16:44:44,5.024540
Oct,11,21:19:15.8,-16:44:47,5.024270
Oct,12,21:19:14.6,-16:44:46,5.024000
Oct,13,21:19:14.1,-16:44:42,5.023730
Oct,14,21:19:14.5,-16:44:33,5.023450
Oct,15,21:19:15.6,-16:44:21,5.023180
Oct,16,21:19:17.6,-16:44:06,5.022910
Oct,17,21:19:20.4,-16:43:46,5.022640
Oct,18,21:19:23.9,-16:43:23,5.022370
Oct,19,21:19:28.3,-16:42:56,5.022100
Oct,20,21:19:33.4,-16:42:25,5.021830
Oct,21,21:19:39.4,-16:41:50,5.021570
Oct,22,21:19:46.1,-16:41:12,5.021300
Oct,23,21:19:53.6,-16:40:30,5.021030
Oct,24,21:20:01.9,-16:39:45,5.020760
Oct,25,21:20:11.0,-16:38:56,5.020500
Oct,26,21:20:20.9,-16:38:03,5.020230
Oct,27,21:20:31.6,-16:37:07,5.019960
Oct,28,21:20:43.0,-16:36:07,5.019700
Oct,29,21:20:55.1,-16:35:03,5.019430
Oct,30,21:21:08.1,-16:33:56,5.019170
Oct,31,21:21:21.8,-16:32:45,5.018900
Nov,1,21:21:36.2,-16:31:31,5.018640
Nov,2,21:21:51.4,-16:30:14,5.018370
Nov,3,21:22:07.3,-16:28:52,5.018110
Nov,4,21:22:23.9,-16:27:28,5.017850
Nov,5,21:22:41.2,-16:26:00,5.017580
Nov,6,21:22:59.3,-16:24:29,5.017320
Nov,7,21:23:18.1,-16:22:54,5.017060
Nov,8,21:23:37.6,-16:21:16,5.016800
Nov,9,21:23:57.8,-16:19:34,5.016540
Nov,10,21:24:18.7,-16:17:49,5.016280
Nov,11,21:24:40.2,-16:16:01,5.016020
Nov,12,21:25:02.5,-16:14:09,5.015760
Nov,13,21:25:25.4,-16:12:14,5.015500
Nov,14,21:25:49.0,-16:10:16,5.015240
Nov,15,21:26:13.3,-16:08:14,5.014980
Nov,16,21:26:38.2,-16:06:09,5.014720
Nov,17,21:27:03.8,-16:04:01,5.014460
Nov,18,21:27:30.1,-16:01:50,5.014210
Nov,19,21:27:56.9,-15:59:35,5.013950
Nov,20,21:28:24.4,-15:57:18,5.013690
Nov,21,21:28:52.5,-15:54:57,5.013440
Nov,22,21:29:21.3,-15:52:33,5.013180
Nov,23,21:29:50.6,-15:50:05,5.012930
Nov,24,21:30:20.5,-15:47:35,5.012670
Nov,25,21:30:51.0,-15:45:02,5.012420
Nov,26,21:31:22.1,-15:42:26,5.012160
Nov,27,21:31:53.8,-15:39:46,5.011910
Nov,28,21:32:26.0,-15:37:04,5.011660
Nov,29,21:32:58.8,-15:34:19,5.011400
Nov,30,21:33:32.1,-15:31:30,5.011150
Dec,1,21:34:06.0,-15:28:39,5.010900
Dec,2,21:34:40.4,-15:25:45,5.010650
Dec,3,21:35:15.3,-15:22:49,5.010400
Dec,4,21:35:50.8,-15:19:49,5.010150
Dec,5,21:36:26.7,-15:16:46,5.009890
Dec,6,21:37:03.1,-15:13:41,5.009650
Dec,7,21:37:40.1,-15:10:33,5.009400
Dec,8,21:38:17.5,-15:07:22,5.009150
Dec,9,21:38:55.4,-15:04:09,5.008900
Dec,10,21:39:33.7,-15:00:52,5.008650
Dec,11,21:40:12.6,-14:57:33,5.008400
Dec,12,21:40:51.9,-14:54:11,5.008160
Dec,13,21:41:31.6,-14:50:47,5.007910
Dec,14,21:42:11.8,-14:47:20,5.007660
Dec,15,21:42:52.4,-14:43:50,5.007420
Dec,16,21:43:33.5,-14:40:18,5.007170
Dec,17,21:44:15.0,-14:36:43,5.006930
Dec,18,21:44:56.9,-14:33:05,5.006680
Dec,19,21:45:39.2,-14:29:25,5.006440
Dec,20,21:46:21.8,-14:25:43,5.006190
Dec,21,21:47:04.9,-14:21:58,5.005950
Dec,22,21:47:48.4,-14:18:11,5.005710
Dec,23,21:48:32.2,-14:14:21,5.005460
Dec,24,21:49:16.4,-14:10:29,5.005220
Dec,25,21:50:01.0,-14:06:34,5.004980
Dec,26,21:50:45.9,-14:02:37,5.004740
Dec,27,21:51:31.1,-13:58:38,5.004500
Dec,28,21:52:16.7,-13:54:37,5.004260
Dec,29,21:53:02.6,-13:50:34,5.004020
Dec,30,21:53:48.8,-13:46:28,5.003780
Dec,31,21:54:35.3,-13:42:20,5.003540
