month, day, ra, dec, radius
May,8,17:08:34.5,-22:10:32,5.328400
May,9,17:08:10.4,-22:10:04,5.328090
May,10,17:07:45.7,-22:09:35,5.327770
May,11,17:07:20.4,-22:09:06,5.327460
May,12,17:06:54.6,-22:08:35,5.327150
May,13,17:06:28.3,-22:08:04,5.326830
May,14,17:06:01.4,-22:07:33,5.326520
May,15,17:05:34.1,-22:07:00,5.326200
May,16,17:05:06.3,-22:06:27,5.325890
May,17,17:04:38.1,-22:05:53,5.325570
May,18,17:04:09.4,-22:05:18,5.325260
May,19,17:03:40.3,-22:04:43,5.324940
May,20,17:03:10.8,-22:04:07,5.324630
May,21,17:02:41.0,-22:03:30,5.324310
May,22,17:02:10.8,-22:02:53,5.323990
May,23,17:01:40.2,-22:02:15,5.323680
May,24,17:01:09.4,-22:01:36,5.323360
May,25,17:00:38.3,-22:00:57,5.323040
May,26,17:00:06.9,-22:00:17,5.322720
May,27,16:59:35.3,-21:59:37,5.322410
May,28,16:59:03.5,-21:58:56,5.322090
May,29,16:58:31.4,-21:58:14,5.321770
May,30,16:57:59.2,-21:57:32,5.321450
May,31,16:57:26.9,-21:56:50,5.321130
Jun,1,16:56:54.4,-21:56:07,5.320810
Jun,2,16:56:21.8,-21:55:24,5.320490
Jun,3,16:55:49.1,-21:54:41,5.320170
Jun,4,16:55:16.4,-21:53:57,5.319850
Jun,5,16:54:43.6,-21:53:13,5.319530
Jun,6,16:54:10.8,-21:52:28,5.319210
Jun,7,16:53:37.9,-21:51:43,5.318890
Jun,8,16:53:05.1,-21:50:58,5.318570
Jun,9,16:52:32.4,-21:50:13,5.318250
Jun,10,16:51:59.7,-21:49:28,5.317930
Jun,11,16:51:27.1,-21:48:43,5.317610
Jun,12,16:50:54.6,-21:47:57,5.317290
Jun,13,16:50:22.3,-21:47:12,5.316960
Jun,14,16:49:50.1,-21:46:26,5.316640
Jun,15,16:49:18.1,-21:45:41,5.316320
Jun,16,16:48:46.4,-21:44:56,5.316000
Jun,17,16:48:14.8,-21:44:11,5.315670
Jun,18,16:47:43.5,-21:43:26,5.315350
Jun,19,16:47:12.5,-21:42:42,5.315020
Jun,20,16:46:41.8,-21:41:57,5.314700
Jun,21,16:46:11.4,-21:41:13,5.314380
Jun,22,16:45:41.4,-21:40:30,5.314050
Jun,23,16:45:11.7,-21:39:47,5.313730
Jun,24,16:44:42.3,-21:39:04,5.313400
Jun,25,16:44:13.4,-21:38:22,5.313080
Jun,26,16:43:44.9,-21:37:40,5.312750
Jun,27,16:43:16.9,-21:36:59,5.312430
Jun,28,16:42:49.2,-21:36:19,5.312100
Jun,29,16:42:22.1,-21:35:39,5.311770
Jun,30,16:41:55.4,-21:35:00,5.311450
Jul,1,16:41:29.2,-21:34:22,5.311120
Jul,2,16:41:03.6,-21:33:45,5.310790
Jul,3,16:40:38.5,-21:33:08,5.310470
Jul,4,16:40:13.9,-21:32:33,5.310140
Jul,5,16:39:49.8,-21:31:58,5.309810
Jul,6,16:39:26.4,-21:31:24,5.309480
Jul,7,16:39:03.5,-21:30:51,5.309160
Jul,8,16:38:41.2,-21:30:20,5.308830
Jul,9,16:38:19.5,-21:29:49,5.308500
Jul,10,16:37:58.5,-21:29:19,5.308170
Jul,11,16:37:38.1,-21:28:51,5.307840
Jul,12,16:37:18.3,-21:28:24,5.307510
Jul,13,16:36:59.3,-21:27:58,5.307180
Jul,14,16:36:40.8,-21:27:33,5.306850
Jul,15,16:36:23.1,-21:27:10,5.306520
Jul,16,16:36:06.1,-21:26:48,5.306190
Jul,17,16:35:49.8,-21:26:27,5.305860
Jul,18,16:35:34.2,-21:26:08,5.305530
Jul,19,16:35:19.3,-21:25:50,5.305200
Jul,20,16:35:05.1,-21:25:34,5.304870
Jul,21,16:34:51.7,-21:25:19,5.304540
Jul,22,16:34:39.0,-21:25:05,5.304210
Jul,23,16:34:27.1,-21:24:53,5.303870
Jul,24,16:34:15.9,-21:24:43,5.303540
Jul,25,16:34:05.5,-21:24:34,5.303210
Jul,26,16:33:55.8,-21:24:26,5.302880
Jul,27,16:33:46.9,-21:24:20,5.302540
Jul,28,16:33:38.8,-21:24:16,5.302210
Jul,29,16:33:31.4,-21:24:13,5.301880
Jul,30,16:33:24.8,-21:24:12,5.301550
Jul,31,16:33:19.0,-21:24:12,5.301210
Aug,1,16:33:14.0,-21:24:14,5.300880
Aug,2,16:33:09.7,-21:24:18,5.300540
Aug,3,16:33:06.2,-21:24:23,5.300210
Aug,4,16:33:03.5,-21:24:30,5.299870
Aug,5,16:33:01.6,-21:24:38,5.299540
Aug,6,16:33:00.5,-21:24:48,5.299210
Aug,7,16:33:00.1,-21:25:00,5.298870
Aug,8,16:33:00.5,-21:25:13,5.298530
Aug,9,16:33:01.8,-21:25:28,5.298200
Aug,10,16:33:03.8,-21:25:44,5.297860
Aug,11,16:33:06.6,-21:26:02,5.297530
Aug,12,16:33:10.1,-21:26:22,5.297190
Aug,13,16:33:14.5,-21:26:43,5.296850
Aug,14,16:33:19.7,-21:27:06,5.296520
Aug,15,16:33:25.6,-21:27:30,5.296180
Aug,16,16:33:32.3,-21:27:56,5.295840
Aug,17,16:33:39.8,-21:28:24,5.295510
Aug,18,16:33:48.1,-21:28:53,5.295170
Aug,19,16:33:57.1,-21:29:23,5.294830
Aug,20,16:34:06.9,-21:29:56,5.294490
Aug,21,16:34:17.5,-21:30:29,5.294160
Aug,22,16:34:28.8,-21:31:04,5.293820
Aug,23,16:34:40.9,-21:31:40,5.293480
Aug,24,16:34:53.7,-21:32:18,5.293140
Aug,25,16:35:07.3,-21:32:57,5.292800
Aug,26,16:35:21.6,-21:33:38,5.292460
Aug,27,16:35:36.7,-21:34:20,5.292120
Aug,28,16:35:52.5,-21:35:03,5.291780
Aug,29,16:36:09.0,-21:35:48,5.291440
Aug,30,16:36:26.2,-21:36:34,5.291100
Aug,31,16:36:44.1,-21:37:21,5.290760
Sep,1,16:37:02.8,-21:38:09,5.290420
Sep,2,16:37:22.1,-21:38:58,5.290080
Sep,3,16:37:42.2,-21:39:49,5.289740
Sep,4,16:38:03.0,-21:40:41,5.289400
Sep,5,16:38:24.4,-21:41:34,5.289060
Sep,6,16:38:46.6,-21:42:28,5.288720
Sep,7,16:39:09.4,-21:43:23,5.288380
Sep,8,16:39:32.9,-21:44:19,5.288030
Sep,9,16:39:57.1,-21:45:16,5.287690
Sep,10,16:40:22.0,-21:46:14,5.287350
Sep,11,16:40:47.5,-21:47:13,5.287010
Sep,12,16:41:13.7,-21:48:14,5.286660
Sep,13,16:41:40.5,-21:49:14,5.286320
Sep,14,16:42:08.0,-21:50:16,5.285980
Sep,15,16:42:36.1,-21:51:19,5.285640
Sep,16,16:43:04.9,-21:52:22,5.285290
Sep,17,16:43:34.2,-21:53:26,5.284950
Sep,18,16:44:04.2,-21:54:31,5.284600
Sep,19,16:44:34.8,-21:55:36,5.284260
Sep,20,16:45:06.1,-21:56:42,5.283920
Sep,21,16:45:37.9,-21:57:49,5.283570
Sep,22,16:46:10.3,-21:58:56,5.283230
Sep,23,16:46:43.3,-22:00:04,5.282880
Sep,24,16:47:16.9,-22:01:13,5.282540
Sep,25,16:47:51.0,-22:02:21,5.282190
Sep,26,16:48:25.7,-22:03:31,5.281850
Sep,27,16:49:01.0,-22:04:40,5.281500
Sep,28,16:49:36.8,-22:05:50,5.281160
Sep,29,16:50:13.1,-22:07:01,5.280810
Sep,30,16:50:50.0,-22:08:11,5.280460
Oct,1,16:51:27.5,-22:09:22,5.280120
Oct,2,16:52:05.4,-22:10:33,5.279770
Oct,3,16:52:43.9,-22:11:45,5.279430
Oct,4,16:53:22.9,-22:12:56,5.279080
Oct,5,16:54:02.5,-22:14:08,5.278730
Oct,6,16:54:42.5,-22:15:20,5.278390
Oct,7,16:55:23.0,-22:16:32,5.278040
Oct,8,16:56:04.1,-22:17:43,5.277690
Oct,9,16:56:45.6,-22:18:55,5.277340
Oct,10,16:57:27.6,-22:20:07,5.277000
Oct,11,16:58:10.1,-22:21:19,5.276650
Oct,12,16:58:53.0,-22:22:31,5.276300
Oct,13,16:59:36.4,-22:23:42,5.275950
Oct,14,17:00:20.3,-22:24:54,5.275600
Oct,15,17:01:04.6,-22:26:05,5.275250
Oct,16,17:01:49.3,-22:27:16,5.274900
Oct,17,17:02:34.5,-22:28:27,5.274560
Oct,18,17:03:20.1,-22:29:37,5.274210
Oct,19,17:04:06.2,-22:30:47,5.273860
Oct,20,17:04:52.6,-22:31:57,5.273510
Oct,21,17:05:39.5,-22:33:07,5.273160
Oct,22,17:06:26.7,-22:34:16,5.272810
Oct,23,17:07:14.3,-22:35:24,5.272460
Oct,24,17:08:02.4,-22:36:32,5.272110
Oct,25,17:08:50.8,-22:37:39,5.271760
Oct,26,17:09:39.5,-22:38:46,5.271410
Oct,27,17:10:28.7,-22:39:53,5.271060
Oct,28,17:11:18.2,-22:40:59,5.270710
Oct,29,17:12:08.0,-22:42:04,5.270350
Oct,30,17:12:58.2,-22:43:08,5.270000
Oct,31,17:13:48.8,-22:44:12,5.269650
Nov,1,17:14:39.7,-22:45:15,5.269300
Nov,2,17:15:30.9,-22:46:18,5.268950
Nov,3,17:16:22.5,-22:47:20,5.268600
Nov,4,17:17:14.4,-22:48:21,5.268250
Nov,5,17:18:06.6,-22:49:21,5.267890
Nov,6,17:18:59.1,-22:50:20,5.267540
Nov,7,17:19:51.9,-22:51:18,5.267190
Nov,8,17:20:45.0,-22:52:16,5.266840
Nov,9,17:21:38.4,-22:53:13,5.266480
Nov,10,17:22:32.1,-22:54:08,5.266130
Nov,11,17:23:26.0,-22:55:03,5.265780
Nov,12,17:24:20.3,-22:55:57,5.265420
Nov,13,17:25:14.8,-22:56:50,5.265070
Nov,14,17:26:09.5,-22:57:41,5.264720
Nov,15,17:27:04.5,-22:58:32,5.264360
Nov,16,17:27:59.8,-22:59:22,5.264010
Nov,17,17:28:55.3,-23:00:10,5.263660
Nov,18,17:29:51.0,-23:00:58,5.263300
Nov,19,17:30:46.9,-23:01:44,5.262950
Nov,20,17:31:43.0,-23:02:29,5.262590
Nov,21,17:32:39.4,-23:03:13,5.262240
Nov,22,17:33:36.0,-23:03:56,5.261880
Nov,23,17:34:32.7,-23:04:38,5.261530
Nov,24,17:35:29.7,-23:05:18,5.261170
Nov,25,17:36:26.8,-23:05:57,5.260820
Nov,26,17:37:24.1,-23:06:35,5.260460
Nov,27,17:38:21.6,-23:07:12,5.260110
Nov,28,17:39:19.3,-23:07:47,5.259750
Nov,29,17:40:17.1,-23:08:22,5.259400
Nov,30,17:41:15.1,-23:08:54,5.259040
Dec,1,17:42:13.2,-23:09:26,5.258680
Dec,2,17:43:11.5,-23:09:56,5.258330
Dec,3,17:44:09.9,-23:10:25,5.257970
Dec,4,17:45:08.5,-23:10:53,5.257620
Dec,5,17:46:07.2,-23:11:19,5.257260
Dec,6,17:47:06.0,-23:11:44,5.256900
Dec,7,17:48:04.9,-23:12:07,5.256550
Dec,8,17:49:04.0,-23:12:29,5.256190
Dec,9,17:50:03.1,-23:12:50,5.255830
Dec,10,17:51:02.4,-23:13:09,5.255470
Dec,11,17:52:01.7,-23:13:27,5.255120
Dec,12,17:53:01.1,-23:13:44,5.254760
Dec,13,17:54:00.6,-23:13:59,5.254400
Dec,14,17:55:00.2,-23:14:12,5.254040
Dec,15,17:55:59.8,-23:14:24,5.253690
Dec,16,17:56:59.4,-23:14:35,5.253330
Dec,17,17:57:59.2,-23:14:44,5.252970
Dec,18,17:58:58.9,-23:14:52,5.252610
Dec,19,17:59:58.7,-23:14:59,5.252250
Dec,20,18:00:58.6,-23:15:04,5.251900
Dec,21,18:01:58.4,-23:15:07,5.251540
Dec,22,18:02:58.3,-23:15:09,5.251180
Dec,23,18:03:58.1,-23:15:10,5.250820
Dec,24,18:04:58.0,-23:15:09,5.250460
Dec,25,18:05:57.9,-23:15:07,5.250100
Dec,26,18:06:57.8,-23:15:03,5.249740
Dec,27,18:07:57.7,-23:14:58,5.249380
Dec,28,18:08:57.5,-23:14:51,5.249020
Dec,29,18:09:57.4,-23:14:43,5.248660
Dec,30,18:10:57.2,-23:14:33,5.248300
Dec,31,18:11:57.0,-23:14:22,5.247940
